timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503527.49,-0.763604,0.991903,-2.106389,-0.275031,-1.230715,-0.290223,-0.378334,-0.837069,-0.395195,0.322441,-0.103712,0.226662,-33.756531,-21.976562,-20.424072,,,,,,
1478503527.51,-0.779829,0.994931,-2.120972,-0.113071,-1.523305,-0.459207,-0.382912,-0.838722,-0.387201,0.275002,-0.028512,0.169580,-34.130981,-21.751282,-20.427002,,,,,,
1478503527.53,-0.798192,1.002436,-2.136870,-0.002468,-1.608382,-0.646886,-0.385439,-0.842784,-0.375701,0.230898,0.005733,0.136611,-34.953491,-21.452271,-19.533325,,,,,,
1478503527.55,-0.812588,1.014577,-2.155168,0.113593,-1.410622,-0.867965,-0.383349,-0.849257,-0.363050,0.184756,0.040999,0.114439,-35.476685,-22.204651,-17.736816,,,,,,
1478503527.57,-0.818023,1.032179,-2.176600,0.248591,-1.058686,-1.134948,-0.374349,-0.858419,-0.350686,0.154073,0.083348,0.111047,-36.001465,-22.880859,-16.765259,,,,,,
1478503527.59,-0.812680,1.055490,-2.202544,0.369563,-0.755611,-1.400870,-0.357839,-0.870142,-0.338828,0.134359,0.082590,0.094901,-36.001465,-22.880859,-16.765259,,,,,,
1478503527.61,-0.797882,1.083585,-2.233481,0.483524,-0.539780,-1.616665,-0.335148,-0.883642,-0.326883,0.122334,0.047842,0.096552,-35.627014,-23.632080,-16.087158,,,,,,
1478503527.63,-0.775408,1.116248,-2.269395,0.642710,-0.470829,-1.821344,-0.307343,-0.898460,-0.313546,0.109558,0.042243,0.048668,-35.328552,-24.908447,-15.259277,,,,,,
1478503527.65,-0.747050,1.154057,-2.311483,0.829302,-0.513569,-2.041669,-0.275040,-0.914414,-0.296986,0.086624,0.070114,-0.006358,-34.357483,-27.460815,-14.050781,,,,,,
1478503527.67,-0.710054,1.196118,-2.363539,0.938874,-0.584826,-2.227246,-0.238568,-0.930626,-0.277527,0.043164,0.075935,-0.063705,-33.384399,-29.188049,-12.842651,,,,,,
1478503527.69,-0.659642,1.239603,-2.431673,0.937809,-0.770688,-2.331290,-0.199276,-0.945655,-0.256954,-0.007267,0.071693,-0.127934,-33.384399,-29.188049,-12.842651,,,,,,
1478503527.71,-0.591399,1.281040,-2.521281,0.863840,-0.908651,-2.334680,-0.159295,-0.958313,-0.237193,-0.048866,0.066727,-0.136754,-32.487793,-31.214722,-12.009888,,,,,,
1478503527.73,-0.500272,1.318828,-2.636108,0.802376,-1.027616,-2.282676,-0.119585,-0.968424,-0.218758,-0.112180,0.053339,-0.126564,-31.588135,-32.492371,-10.577637,,,,,,
1478503527.75,-0.383029,1.351614,-2.778112,0.781424,-1.052177,-2.182690,-0.081261,-0.976076,-0.201676,-0.180198,0.015962,-0.095245,-29.341492,-35.421448,-8.609131,,,,,,
1478503527.77,-0.237905,1.378822,-2.949354,0.753476,-1.144861,-2.024092,-0.044965,-0.981629,-0.185423,-0.238162,-0.041533,-0.077867,-28.368225,-36.848328,-7.701050,,,,,,
1478503527.79,-0.068940,1.398627,3.141579,0.684960,-0.840977,-1.800322,-0.011801,-0.985215,-0.170913,-0.293603,-0.084166,-0.039673,-28.368225,-36.848328,-7.701050,,,,,,
1478503527.81,0.119298,1.411142,2.937989,0.649579,-0.526548,-1.588095,0.018921,-0.987282,-0.157847,-0.389343,-0.095100,-0.031804,-27.093689,-38.351379,-6.040894,,,,,,
1478503527.83,0.317203,1.417632,2.736994,0.688169,0.221408,-1.378250,0.047587,-0.988293,-0.144955,-0.446238,-0.109714,0.046657,-26.868469,-39.178223,-4.913818,,,,,,
1478503527.85,0.497210,1.420677,2.559481,0.692365,0.205904,-1.035435,0.071335,-0.988753,-0.131448,-0.463348,-0.093965,-0.122230,-25.071411,-40.905090,-4.224487,,,,,,
1478503527.87,0.650106,1.423799,2.412622,0.731911,0.474219,-0.735437,0.088653,-0.989215,-0.116592,-0.439667,-0.157712,-0.051056,-24.322205,-41.581177,-3.768555,,,,,,
1478503527.89,0.786909,1.426423,2.282704,0.708070,0.362361,-0.562949,0.101887,-0.989596,-0.101580,-0.473133,-0.384000,-0.093443,-24.322205,-41.581177,-3.768555,,,,,,
1478503527.91,0.899063,1.428877,2.177252,0.603436,0.446237,-0.308172,0.110714,-0.989946,-0.088026,-0.499218,-0.560591,-0.071260,-24.399170,-42.180847,-3.993774,,,,,,
1478503527.93,0.976654,1.433541,2.108615,0.482007,0.483204,0.050906,0.113377,-0.990595,-0.076594,-0.533574,-0.575124,-0.076589,-24.399170,-42.255981,-3.918701,,,,,,
1478503527.95,1.007946,1.443840,2.087831,0.342907,0.590150,0.549229,0.107084,-0.991952,-0.067562,-0.415708,-0.122214,-0.086094,-25.152161,-42.478760,-5.124268,,,,,,
1478503527.97,0.981968,1.460251,2.128213,0.194983,0.789742,0.977105,0.091742,-0.993896,-0.061271,-0.293020,0.200454,-0.087808,-26.278503,-42.326904,-5.957764,,,,,,
1478503527.99,0.881308,1.480977,2.247366,0.115736,0.962700,1.310659,0.069208,-0.995969,-0.057061,-0.227442,0.402982,-0.066673,-26.278503,-42.326904,-5.957764,,,,,,
1478503528.01,0.663538,1.502583,2.487820,0.111268,1.226054,1.491199,0.041981,-0.997674,-0.053698,-0.230290,0.426217,-0.013166,-27.179626,-42.100281,-6.789673,,,,,,
1478503528.03,0.260519,1.518182,2.921386,0.097763,1.652395,1.504314,0.013546,-0.998616,-0.050816,-0.287945,0.294576,0.003941,-28.531006,-41.572510,-8.150024,,,,,,
1478503528.05,-0.258294,1.519269,-2.803226,0.022503,2.179084,1.397714,-0.013156,-0.998673,-0.049796,-0.332486,0.126297,0.025961,-31.233032,-39.014832,-12.371582,,,,,,
1478503528.07,-0.615839,1.507704,-2.393444,-0.050891,2.843002,1.239818,-0.036421,-0.998010,-0.051467,-0.360994,-0.074728,0.060058,-31.310120,-37.360229,-15.447998,,,,,,
1478503528.09,-0.767860,1.491891,-2.177102,-0.166877,3.406167,1.022231,-0.054751,-0.996889,-0.056706,-0.330762,-0.290160,0.072392,-31.310120,-37.360229,-15.447998,,,,,,
1478503528.11,-0.805389,1.474291,-2.069041,-0.338249,3.633289,0.956009,-0.069482,-0.995347,-0.066758,-0.238150,-0.408248,0.106553,-30.789490,-36.154846,-19.194702,,,,,,
1478503528.13,-0.798359,1.451478,-2.013229,-0.717498,2.665746,1.095912,-0.085254,-0.992890,-0.083073,-0.069485,-0.324523,-0.096096,-26.372864,-32.619141,-27.788452,,,,,,
1478503528.15,-0.793038,1.423150,-1.969602,-0.880354,2.150293,1.296992,-0.104814,-0.989120,-0.103225,0.125093,-0.266617,-0.179169,-22.698059,-29.990967,-31.137085,,,,,,
1478503528.17,-0.793117,1.392555,-1.924678,-0.861428,2.153347,1.338607,-0.126333,-0.984157,-0.124398,0.194143,-0.150242,0.082314,-18.270203,-26.989624,-33.505371,,,,,,
1478503528.19,-0.792437,1.361962,-1.889587,-0.826469,1.793891,1.339346,-0.147625,-0.978273,-0.145562,0.149990,-0.077742,0.127907,-18.270203,-26.989624,-33.505371,,,,,,
1478503528.21,-0.787257,1.328984,-1.868634,-1.101206,0.656107,1.366181,-0.169640,-0.970906,-0.169011,0.084145,0.028080,-0.100475,-13.916382,-24.815613,-34.298828,,,,,,
1478503528.23,-0.783660,1.292146,-1.856588,-1.276791,0.894638,1.469174,-0.194157,-0.961428,-0.194833,0.138722,-0.010832,0.035089,-6.029175,-21.522583,-32.291138,,,,,,
1478503528.25,-0.780240,1.253298,-1.846255,-1.241956,0.217280,1.482106,-0.219611,-0.950019,-0.221888,0.124747,-0.069985,0.031291,-3.996155,-20.327332,-29.801636,,,,,,
1478503528.27,-0.797241,1.216707,-1.833447,-1.095199,-0.226461,1.445266,-0.248066,-0.937962,-0.242259,0.219792,-0.078029,0.139522,-3.390686,-19.955994,-27.547241,,,,,,
1478503528.29,-0.811697,1.180144,-1.824697,-1.200887,-0.590781,1.447369,-0.276248,-0.924661,-0.262087,0.193500,-0.066993,0.026705,-3.390686,-19.955994,-27.547241,,,,,,
1478503528.31,-0.829094,1.142868,-1.820682,-1.230275,-0.554449,1.397121,-0.305978,-0.909827,-0.280342,0.148996,-0.088387,0.124703,-3.986389,-19.958984,-25.376831,,,,,,
1478503528.33,-0.835178,1.106847,-1.825343,-1.323858,-0.580351,1.185875,-0.331772,-0.894292,-0.300282,0.060348,-0.119426,0.091786,-7.054993,-19.736755,-22.474854,,,,,,
1478503528.35,-0.831837,1.073378,-1.837244,-1.347823,-0.144060,1.003050,-0.352701,-0.878817,-0.321375,0.068003,-0.155500,0.187220,-8.477356,-19.362427,-21.585693,,,,,,
1478503528.37,-0.820458,1.041540,-1.852161,-1.345976,-0.127914,0.887005,-0.369307,-0.863183,-0.344279,0.072310,-0.199088,0.171473,-9.824768,-18.687378,-21.146240,,,,,,
1478503528.39,-0.810032,1.011647,-1.866651,-1.289924,-0.067370,0.815900,-0.384221,-0.847706,-0.365743,0.146840,-0.273433,0.200185,-9.824768,-18.687378,-21.146240,,,,,,
1478503528.41,-0.803182,0.982400,-1.878679,-1.227918,-0.228147,0.861209,-0.399381,-0.831832,-0.385423,0.221998,-0.214250,0.205400,-11.098267,-18.462402,-20.705811,,,,,,
1478503528.43,-0.802237,0.953501,-1.886413,-1.137920,-0.326308,0.894853,-0.416130,-0.815447,-0.402346,0.260948,-0.151197,0.197542,-13.795166,-17.411499,-20.426636,,,,,,
1478503528.45,-0.807892,0.927643,-1.892684,-0.957005,-0.672126,0.731376,-0.433498,-0.800209,-0.414422,0.244335,-0.258934,0.220986,-15.443665,-16.885742,-20.364136,,,,,,
1478503528.47,-0.819962,0.909433,-1.899573,-0.668344,-1.008390,0.378996,-0.449049,-0.789156,-0.419032,0.190443,-0.429930,0.235256,-16.717957,-16.509949,-20.448975,,,,,,
1478503528.49,-0.836096,0.901282,-1.907665,-0.343703,-1.171417,-0.008578,-0.460509,-0.784123,-0.416032,0.137999,-0.441417,0.247926,-16.717957,-16.509949,-20.448975,,,,,,
1478503528.51,-0.852703,0.901795,-1.916545,-0.123512,-1.188612,-0.306466,-0.467051,-0.784441,-0.408063,0.112254,-0.272657,0.193280,-18.665100,-15.684509,-20.088989,,,,,,
1478503528.53,-0.865852,0.906130,-1.928006,-0.168085,-1.041550,-0.421901,-0.469781,-0.787123,-0.399679,0.166132,-0.076525,0.135321,-20.988403,-15.534363,-19.431519,,,,,,
1478503528.55,-0.870801,0.907699,-1.943097,-0.391396,-0.715713,-0.304400,-0.470809,-0.788089,-0.396553,0.262557,0.119968,0.133736,-21.437378,-15.459839,-18.984985,,,,,,
1478503528.57,-0.867945,0.904695,-1.958946,-0.496538,-0.355232,-0.154368,-0.471479,-0.786236,-0.399425,0.344052,0.334180,0.181316,-21.886841,-15.460022,-18.688232,,,,,,
1478503528.59,-0.860248,0.901361,-1.973858,-0.430404,-0.131019,-0.212893,-0.470375,-0.784172,-0.404749,0.371055,0.455513,0.245859,-21.886841,-15.460022,-18.688232,,,,,,
1478503528.61,-0.849351,0.901317,-1.989362,-0.329962,-0.030059,-0.375363,-0.465962,-0.784145,-0.409874,0.371678,0.323054,0.314064,-23.012329,-15.609375,-18.771729,,,,,,
1478503528.63,-0.836392,0.904582,-2.005301,-0.218132,0.041033,-0.501532,-0.458709,-0.786167,-0.414159,0.356887,0.071964,0.362127,-23.311523,-15.459534,-18.548950,,,,,,
1478503528.65,-0.824313,0.912115,-2.021890,-0.060821,-0.149389,-0.721793,-0.449313,-0.790800,-0.415636,0.321307,-0.145357,0.336153,-23.011475,-15.083984,-18.996948,,,,,,
1478503528.67,-0.817444,0.926399,-2.040967,0.140977,-0.600240,-1.046799,-0.438163,-0.799462,-0.410943,0.288169,-0.302879,0.290917,-23.010925,-14.934082,-18.921997,,,,,,
