timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503249.79,-0.283242,1.404912,-2.219433,0.076149,-0.067507,0.009244,-0.046147,-0.986273,-0.158545,0.003423,0.002829,-0.019007,-7.046875,-32.200928,-26.196411,,,,,,
1478503249.81,-0.290168,1.405667,-2.213576,0.079341,-0.052649,0.017757,-0.047031,-0.986397,-0.157509,-0.018673,-0.026329,-0.017617,-6.746460,-32.201477,-25.969238,,,,,,
1478503249.83,-0.299125,1.406855,-2.205835,0.103790,-0.080357,0.010486,-0.048095,-0.986592,-0.155961,-0.016343,-0.006328,-0.014693,-6.897278,-32.350952,-26.195190,,,,,,
1478503249.85,-0.305931,1.408613,-2.201244,0.152393,-0.147538,0.036402,-0.048633,-0.986877,-0.153976,0.014773,-0.002167,-0.031495,-7.046326,-32.351562,-25.746338,,,,,,
1478503249.87,-0.315108,1.410648,-2.193838,0.091316,0.019611,0.015584,-0.049421,-0.987204,-0.151613,-0.020418,0.024099,0.079484,-7.046326,-32.351562,-25.746338,,,,,,
1478503249.89,-0.318013,1.412519,-2.191276,0.101984,-0.036710,-0.018336,-0.049284,-0.987500,-0.149714,-0.008394,-0.000338,-0.002523,-7.271606,-32.576721,-25.598022,,,,,,
1478503249.91,-0.318753,1.414638,-2.191471,0.107352,-0.049461,-0.032126,-0.048739,-0.987832,-0.147690,0.012011,0.001931,-0.006546,-7.270752,-32.276855,-25.523071,,,,,,
1478503249.93,-0.322006,1.416950,-2.189190,0.120001,-0.051664,-0.011827,-0.048496,-0.988189,-0.145364,-0.009015,-0.018159,-0.005225,-7.047302,-32.876831,-25.596191,,,,,,
1478503249.95,-0.327068,1.419380,-2.185306,0.131740,-0.066566,-0.023449,-0.048459,-0.988558,-0.142842,0.004529,0.001330,-0.006847,-7.271851,-32.801941,-25.447876,,,,,,
1478503249.97,-0.329909,1.422140,-2.183871,0.137132,-0.078248,-0.040433,-0.047981,-0.988971,-0.140122,0.018867,0.005862,-0.008087,-7.271851,-32.801941,-25.447876,,,,,,
1478503249.99,-0.333218,1.424912,-2.182634,0.146509,-0.113386,-0.026490,-0.047548,-0.989378,-0.137371,0.000352,0.001875,0.000256,-7.196350,-32.727173,-25.297241,,,,,,
1478503250.01,-0.339812,1.428203,-2.177943,0.179589,-0.095422,-0.025271,-0.047367,-0.989851,-0.133985,0.005619,0.003629,-0.005420,-7.047546,-33.252380,-25.220947,,,,,,
1478503250.03,-0.347070,1.431860,-2.172777,0.197649,-0.118861,-0.030458,-0.047106,-0.990364,-0.130232,-0.006772,0.000618,-0.007204,-7.497070,-33.102234,-25.149292,,,,,,
1478503250.05,-0.358974,1.435491,-2.163467,0.199701,-0.129511,-0.024041,-0.047390,-0.990860,-0.126295,-0.023808,0.006943,-0.007708,-7.570557,-33.103333,-24.399902,,,,,,
1478503250.07,-0.368949,1.439074,-2.155166,0.211771,-0.064663,-0.044297,-0.047367,-0.991337,-0.122504,-0.005337,0.010884,-0.010629,-7.570557,-33.103333,-24.399902,,,,,,
1478503250.09,-0.381464,1.443297,-2.143930,0.243907,-0.063701,-0.050627,-0.047337,-0.991883,-0.118014,-0.026073,0.019501,-0.001172,-7.646790,-33.177490,-24.925415,,,,,,
1478503250.11,-0.404528,1.447832,-2.122014,0.273543,-0.050045,-0.012156,-0.048275,-0.992449,-0.112755,-0.035404,0.026553,0.000802,-7.345154,-32.803162,-24.623291,,,,,,
1478503250.13,-0.429981,1.452013,-2.097165,0.233000,-0.020194,0.014193,-0.049399,-0.992954,-0.107717,-0.065927,-0.021741,-0.022593,-7.194824,-33.104126,-24.022095,,,,,,
1478503250.15,-0.446601,1.455458,-2.079660,0.231685,0.084127,-0.058355,-0.049704,-0.993356,-0.103795,-0.038873,-0.070441,-0.032359,-7.493835,-33.330078,-23.274170,,,,,,
1478503250.17,-0.444711,1.460110,-2.080504,0.204421,0.067344,-0.137252,-0.047520,-0.993881,-0.099717,0.034336,0.005752,-0.042129,-7.493835,-33.330078,-23.274170,,,,,,
1478503250.19,-0.422356,1.465032,-2.101712,0.206838,0.049364,-0.193633,-0.043273,-0.994412,-0.096291,0.027251,0.019696,-0.030388,-7.194824,-33.479797,-23.571899,,,,,,
1478503250.21,-0.406290,1.471152,-2.117294,0.270609,0.002384,-0.196404,-0.039315,-0.995040,-0.091381,-0.001319,-0.018709,-0.025593,-7.495483,-33.704529,-23.649048,,,,,,
1478503250.23,-0.403785,1.476750,-2.120134,0.254097,-0.024266,-0.126194,-0.036896,-0.995581,-0.086355,-0.029907,0.008398,-0.006693,-6.521790,-34.079773,-23.791626,,,,,,
1478503250.25,-0.407438,1.481757,-2.116977,0.230317,-0.027472,-0.073095,-0.035236,-0.996039,-0.081642,-0.029095,0.003637,-0.007148,-6.894714,-34.081177,-22.744385,,,,,,
1478503250.27,-0.418516,1.486089,-2.106828,0.252688,-0.055159,-0.088893,-0.034384,-0.996414,-0.077304,-0.030694,-0.002746,-0.023618,-6.894714,-34.081177,-22.744385,,,,,,
1478503250.29,-0.421599,1.491756,-2.104886,0.268895,-0.041340,-0.117567,-0.032311,-0.996878,-0.072045,-0.034080,0.008673,-0.018776,-7.120422,-34.305908,-22.821045,,,,,,
1478503250.31,-0.427295,1.497214,-2.099394,0.283136,0.008643,-0.152688,-0.030466,-0.997294,-0.066906,-0.038992,0.008677,-0.019260,-6.894897,-34.531860,-22.294189,,,,,,
1478503250.33,-0.417555,1.503715,-2.108599,0.285434,0.039484,-0.162303,-0.027183,-0.997751,-0.061272,-0.035699,0.010217,-0.012535,-6.445496,-34.531677,-22.590820,,,,,,
1478503250.35,-0.412717,1.509640,-2.112033,0.283380,0.088369,-0.147483,-0.024514,-0.998131,-0.055986,-0.019095,0.001854,-0.014464,-6.894165,-34.832947,-21.544067,,,,,,
1478503250.37,-0.402317,1.516078,-2.120830,0.289789,0.072421,-0.159133,-0.021414,-0.998503,-0.050324,0.000418,0.000685,-0.021392,-6.894165,-34.832947,-21.544067,,,,,,
1478503250.39,-0.381583,1.522414,-2.140626,0.313144,0.025592,-0.172772,-0.018010,-0.998830,-0.044885,-0.000728,-0.000346,-0.027106,-6.593384,-34.608215,-21.466919,,,,,,
1478503250.41,-0.359595,1.529611,-2.163041,0.320390,-0.049900,-0.181133,-0.014489,-0.999152,-0.038541,-0.009315,0.020911,-0.024295,-6.218506,-34.833801,-21.238892,,,,,,
1478503250.43,-0.330344,1.536444,-2.193889,0.307365,-0.095595,-0.168361,-0.011141,-0.999410,-0.032489,-0.002714,0.007451,-0.011502,-6.144409,-35.208984,-21.163208,,,,,,
1478503250.45,-0.288286,1.543187,-2.238231,0.300866,-0.124281,-0.167288,-0.007849,-0.999619,-0.026467,0.003759,-0.012176,-0.011787,-6.294983,-35.584045,-21.014160,,,,,,
1478503250.47,-0.208365,1.549886,-2.320781,0.343507,-0.133969,-0.177685,-0.004325,-0.999781,-0.020457,0.006706,0.004756,-0.019597,-6.294983,-35.584045,-21.014160,,,,,,
1478503250.49,-0.040294,1.557910,-2.491643,0.397927,-0.147927,-0.199719,-0.000519,-0.999917,-0.012875,-0.017181,0.021920,-0.035373,-7.942993,-35.509644,-20.126587,,,,,,
1478503250.51,0.427297,1.564595,-2.962038,0.406628,-0.127724,-0.217793,0.002570,-0.999981,-0.005644,-0.048163,0.020046,-0.040957,-6.068726,-35.735413,-20.187378,,,,,,
1478503250.53,1.851796,1.563483,1.894396,0.370547,-0.097829,-0.223359,0.007027,-0.999973,0.002028,-0.065788,-0.001217,-0.038039,-6.143005,-35.811096,-19.737793,,,,,,
1478503250.55,2.267551,1.557970,1.477401,0.339892,-0.038185,-0.228932,0.009836,-0.999918,0.008231,-0.068400,-0.006994,-0.032843,-6.142700,-36.111877,-19.212769,,,,,,
1478503250.57,2.361426,1.550107,1.383791,0.321096,0.049075,-0.240877,0.014551,-0.999786,0.014705,-0.071039,0.013839,-0.034953,-6.142700,-36.111877,-19.212769,,,,,,
1478503250.59,2.417492,1.544717,1.329992,0.308665,0.150115,-0.242152,0.017275,-0.999660,0.019534,-0.089220,0.003688,-0.070819,-6.817627,-36.036438,-19.292725,,,,,,
1478503250.61,2.413538,1.537018,1.337948,0.261211,0.229000,-0.275532,0.022472,-0.999430,0.025209,-0.093838,-0.002264,-0.095324,-5.918213,-36.862915,-18.535645,,,,,,
1478503250.63,2.380484,1.533807,1.376444,0.157041,0.296318,-0.277258,0.025506,-0.999316,0.026777,-0.082193,0.004351,-0.111661,-5.693054,-36.788086,-18.533936,,,,,,
1478503250.65,2.317167,1.528912,1.446822,0.015660,0.400947,-0.267549,0.030741,-0.999123,0.028430,-0.061502,0.017647,-0.113147,-5.692993,-37.013550,-18.233765,,,,,,
1478503250.67,2.179512,1.529068,1.594028,-0.158888,0.515208,-0.232482,0.034223,-0.999129,0.023854,-0.046247,-0.007127,-0.124531,-5.692993,-37.013550,-18.233765,,,,,,
1478503250.69,2.032313,1.528161,1.752368,-0.321946,0.563511,-0.195130,0.038163,-0.999091,0.018980,-0.035462,-0.016198,-0.121977,-5.092773,-37.089050,-18.079346,,,,,,
1478503250.72,1.820595,1.528506,1.975041,-0.422497,0.528673,-0.149853,0.040965,-0.999106,0.010451,-0.027324,-0.016473,-0.119063,-4.643433,-36.788330,-18.751099,,,,,,
1478503250.74,1.601342,1.527354,2.204617,-0.518703,0.497030,-0.115205,0.043408,-0.999057,0.001326,-0.027539,-0.069623,-0.130355,-4.643921,-36.938171,-18.826050,,,,,,
1478503250.76,1.350124,1.524262,2.465696,-0.656339,0.479360,-0.091451,0.045389,-0.998917,-0.010182,-0.038538,-0.134124,-0.145305,-4.344727,-37.088013,-19.048706,,,,,,
1478503250.78,1.083825,1.517194,2.742282,-0.853240,0.523595,-0.095794,0.047348,-0.998564,-0.025071,-0.041001,-0.198061,-0.164001,-4.344727,-37.088013,-19.048706,,,,,,
1478503250.80,0.844361,1.503517,2.994080,-1.124163,0.650006,-0.142184,0.050256,-0.997738,-0.044654,-0.044122,-0.281803,-0.190057,-3.895447,-36.261169,-20.395874,,,,,,
1478503250.82,0.661054,1.482096,-3.090388,-1.430248,0.796708,-0.176024,0.054386,-0.996069,-0.069924,-0.082249,-0.305292,-0.201820,-4.345398,-35.734985,-21.074463,,,,,,
1478503250.84,0.529646,1.453802,-2.942549,-1.700023,0.762461,-0.155100,0.058974,-0.993164,-0.100734,-0.123259,-0.182770,-0.147526,-3.971436,-35.659302,-21.671753,,,,,,
1478503250.86,0.436012,1.420863,-2.833603,-1.841227,0.710711,-0.090862,0.063084,-0.988781,-0.135397,-0.042301,-0.160236,-0.065561,-3.221069,-34.607910,-22.791626,,,,,,
1478503250.88,0.362591,1.386769,-2.743863,-1.894226,0.846604,0.113023,0.064906,-0.983115,-0.171092,0.076009,-0.166986,-0.029866,-3.221069,-34.607910,-22.791626,,,,,,
1478503250.90,0.302403,1.352501,-2.659897,-1.894859,1.269440,0.280567,0.064497,-0.976268,-0.206739,0.226000,-0.076299,0.140898,-2.846191,-32.804626,-25.114624,,,,,,
1478503250.92,0.266870,1.319022,-2.593996,-1.769263,1.468977,0.239438,0.065697,-0.968472,-0.240304,0.296562,0.070340,0.281167,-2.997375,-32.052307,-26.616089,,,,,,
1478503250.94,0.251293,1.287694,-2.555119,-1.600683,0.799086,-0.006644,0.069459,-0.960193,-0.270563,0.228957,0.155658,0.163187,-2.248108,-30.924988,-28.411133,,,,,,
1478503250.96,0.241704,1.258651,-2.538915,-1.379632,0.043834,-0.173535,0.073507,-0.951677,-0.298174,0.120020,0.071474,0.134661,-1.646301,-29.649292,-29.082275,,,,,,
1478503250.98,0.231183,1.235068,-2.531127,-1.062377,-0.225200,-0.120286,0.075488,-0.944171,-0.320692,0.066510,-0.073194,0.151274,-1.646301,-29.649292,-29.082275,,,,,,
1478503251.00,0.215302,1.217798,-2.519383,-0.803789,-0.250847,0.081300,0.073859,-0.938340,-0.337731,0.026116,-0.073333,0.210656,-1.720398,-28.222229,-30.433594,,,,,,
1478503251.02,0.192385,1.205526,-2.501545,-0.587790,-0.364503,0.229561,0.068297,-0.934027,-0.350612,0.023973,0.138465,0.247279,-2.395569,-27.846069,-30.963745,,,,,,
1478503251.04,0.166353,1.198158,-2.483337,-0.316818,-0.501521,0.262129,0.060286,-0.931370,-0.359048,0.005327,0.209858,0.282037,-2.546265,-27.619995,-31.640015,,,,,,
1478503251.06,0.142559,1.196784,-2.469304,0.019897,-0.542949,0.226785,0.051908,-0.930869,-0.361647,-0.007948,0.260306,0.298918,-3.144775,-27.170044,-31.419678,,,,,,
1478503251.08,0.124768,1.201800,-2.460844,0.346582,-0.469462,0.156083,0.044884,-0.932690,-0.357875,-0.018609,0.286053,0.277950,-3.144775,-27.170044,-31.419678,,,,,,
1478503251.10,0.115528,1.212140,-2.458858,0.603526,-0.298975,0.067712,0.040462,-0.936369,-0.348676,-0.019313,0.286315,0.250989,-4.195984,-27.544250,-31.577393,,,,,,
1478503251.12,0.114014,1.226623,-2.460564,0.792943,-0.069934,0.058824,0.038387,-0.941355,-0.335228,-0.043117,0.273661,0.194908,-4.645020,-27.695068,-30.905762,,,,,,
1478503251.14,0.114501,1.244451,-2.459806,0.940087,0.143107,0.157242,0.036627,-0.947220,-0.318484,-0.024847,0.243607,0.105212,-4.645874,-28.145325,-30.755493,,,,,,
1478503251.16,0.111134,1.264871,-2.450731,1.049313,0.310421,0.331101,0.033402,-0.953569,-0.299318,0.018875,0.201402,-0.068709,-5.246460,-28.820801,-30.234619,,,,,,
1478503251.18,0.086728,1.290102,-2.420379,1.348757,0.162004,0.744934,0.023995,-0.960863,-0.275982,0.029517,0.255785,-0.230992,-5.246460,-28.820801,-30.234619,,,,,,
1478503251.20,0.018510,1.321738,-2.348284,1.624684,0.018951,1.174597,0.004562,-0.969145,-0.246449,0.067566,0.316328,-0.337871,-5.171509,-29.572205,-29.333740,,,,,,
1478503251.22,-0.095015,1.348655,-2.233531,1.072122,-0.179441,1.350698,-0.020902,-0.975428,-0.219325,0.065458,-0.075994,-0.968618,-5.096375,-30.173401,-28.507812,,,,,,
1478503251.24,-0.233887,1.352337,-2.094882,0.237729,-0.083348,1.444965,-0.050229,-0.976232,-0.210825,-0.063800,-0.794947,-0.883581,-6.744324,-30.099060,-27.545166,,,,,,
1478503251.26,-0.329631,1.358044,-2.008156,0.898031,-1.037329,0.430256,-0.068348,-0.977454,-0.199783,0.083027,-0.118051,-0.391785,-7.944763,-30.699280,-27.028809,,,,,,
1478503251.28,-0.402694,1.384211,-1.961544,1.521347,-1.350666,-0.273734,-0.072699,-0.982643,-0.170666,0.096121,-0.340187,-0.108829,-7.944763,-30.699280,-27.028809,,,,,,
1478503251.30,-0.431701,1.399443,-1.933764,0.202619,0.903291,0.285096,-0.071347,-0.985355,-0.154872,-0.100513,-1.096188,0.041164,-9.820190,-31.148865,-26.667725,,,,,,
1478503251.32,-0.458158,1.386647,-1.870590,-0.361543,1.937597,0.791381,-0.080989,-0.983092,-0.164226,-0.497182,-0.796266,0.089519,-10.270447,-31.599243,-26.220947,,,,,,
1478503251.34,-0.457940,1.391697,-1.840060,0.808040,1.224443,-0.268799,-0.078757,-0.984005,-0.159788,-0.119622,0.563137,0.349134,-10.046204,-31.448486,-26.819336,,,,,,
1478503251.36,-0.432946,1.421581,-1.851378,1.572018,0.460795,-0.890429,-0.062371,-0.988888,-0.134945,0.592278,1.047421,0.804898,-8.924805,-32.348022,-27.485474,,,,,,
1478503251.38,-0.459170,1.460256,-1.821477,1.928444,-0.003703,-0.395964,-0.048892,-0.993897,-0.098889,0.602466,0.767395,0.565548,-8.924805,-32.348022,-27.485474,,,,,,
1478503251.40,-0.708964,1.487395,-1.575943,1.666633,-0.329895,0.573917,-0.054235,-0.996524,-0.063231,-0.138422,-0.031872,0.191161,-8.250305,-32.798828,-27.180176,,,,,,
1478503251.42,-1.091015,1.499757,-1.200625,1.460352,-0.406046,0.127939,-0.062966,-0.997478,-0.032763,-0.241294,-0.646519,0.093951,-8.775269,-33.925720,-25.758423,,,,,,
1478503251.44,-1.520346,1.512448,-0.777408,1.506329,-0.324523,-0.364796,-0.058241,-0.998298,-0.002941,0.040770,-0.190728,0.071682,-9.149841,-34.526978,-24.786011,,,,,,
1478503251.46,-2.025718,1.512521,-0.278254,1.325180,-0.360362,-0.207126,-0.052318,-0.998303,0.025591,-0.014362,0.253445,0.077619,-8.925293,-35.503540,-23.808838,,,,,,
1478503251.48,-2.334809,1.499173,0.025609,1.157634,-0.244436,0.074934,-0.051673,-0.997436,0.049509,-0.149972,0.050262,0.123343,-8.925293,-35.503540,-23.808838,,,,,,
1478503251.50,-2.523364,1.478809,0.207905,1.344292,-0.483186,0.075259,-0.053240,-0.995772,0.074856,-0.023695,0.091017,0.075566,-9.524841,-36.029602,-22.913086,,,,,,
1478503251.52,-2.685306,1.454393,0.354864,1.477975,-0.946844,-0.096814,-0.051173,-0.993233,0.104259,0.115917,0.046959,0.031804,-9.901428,-37.080200,-22.390381,,,,,,
1478503251.54,-2.812733,1.429609,0.462713,1.360033,-1.046212,-0.201632,-0.045447,-0.990050,0.133178,-0.012414,-0.043352,0.004044,-10.200867,-37.681641,-21.342407,,,,,,
1478503251.56,-2.905597,1.406644,0.536301,1.221871,-0.974511,-0.214210,-0.038208,-0.986557,0.158886,-0.190292,0.002960,0.001682,-10.950378,-39.034180,-19.397217,,,,,,
1478503251.58,-2.968954,1.383967,0.583510,1.203033,-0.760875,-0.148639,-0.031908,-0.982598,0.182984,-0.190947,0.064950,0.036880,-10.950378,-39.034180,-19.397217,,,,,,
1478503251.60,-3.012210,1.360769,0.615833,1.198735,-0.469557,-0.150171,-0.026899,-0.978025,0.206744,-0.131426,0.027799,0.071363,-10.950012,-39.485229,-18.646973,,,,,,
1478503251.62,-3.046997,1.338053,0.644873,1.152011,-0.264078,-0.229513,-0.021786,-0.973037,0.229616,-0.093388,-0.012299,0.056318,-11.099731,-39.936218,-17.973022,,,,,,
1478503251.64,-3.080823,1.316451,0.674615,1.090629,-0.260578,-0.292661,-0.015281,-0.967828,0.251148,-0.065713,0.041376,0.027646,-10.950867,-40.611694,-17.671509,,,,,,
1478503251.66,-3.112870,1.295226,0.701905,1.085378,-0.299837,-0.326694,-0.007814,-0.962270,0.271984,-0.009489,0.055394,0.022755,-9.975891,-41.664246,-16.388672,,,,,,
1478503251.68,3.139238,1.273375,0.727812,1.119582,-0.329654,-0.361589,0.000690,-0.956095,0.293055,0.022930,0.017039,-0.018351,-9.975891,-41.664246,-16.388672,,,,,,
1478503251.70,3.110332,1.250388,0.750078,1.169209,-0.438273,-0.351571,0.009844,-0.949107,0.314800,0.066328,-0.022161,-0.049572,-9.376343,-42.039856,-16.158936,,,,,,
1478503251.72,3.084019,1.226930,0.766045,1.158537,-0.648839,-0.295955,0.019399,-0.941458,0.336571,0.112178,-0.041772,-0.072121,-9.075806,-42.716675,-15.031372,,,,,,
1478503251.74,3.057048,1.204021,0.777178,1.122136,-0.930528,-0.254210,0.030282,-0.933489,0.357326,0.101981,-0.098265,-0.115307,-9.300842,-43.092224,-14.583008,,,,,,
1478503251.76,3.031883,1.181977,0.782117,1.074113,-1.087888,-0.158429,0.041507,-0.925357,0.376817,0.048901,-0.146145,-0.226198,-8.700867,-44.069336,-13.377930,,,,,,
1478503251.78,3.009839,1.161431,0.779954,1.014012,-1.290980,-0.030711,0.052290,-0.917374,0.394577,-0.027205,-0.164978,-0.376069,-8.700867,-44.069336,-13.377930,,,,,,
1478503251.80,2.989506,1.142038,0.771419,0.983010,-1.485574,0.048188,0.062985,-0.909483,0.410943,-0.115567,-0.108935,-0.431206,-8.625671,-44.294983,-13.002197,,,,,,
1478503251.82,2.962938,1.123259,0.766617,0.896663,-1.574224,-0.162922,0.076901,-0.901516,0.425859,-0.240430,-0.148045,-0.365419,-8.701111,-45.046021,-12.252319,,,,,,
1478503251.84,2.924953,1.109628,0.777861,0.410814,-1.230834,-0.471626,0.095651,-0.895533,0.434593,-0.345727,-0.190206,-0.173133,-8.703064,-46.321899,-11.651733,,,,,,
1478503251.86,2.893686,1.105338,0.795853,0.000617,-0.479082,-0.383477,0.110132,-0.893616,0.435111,-0.280893,-0.303085,-0.118583,-7.954346,-46.471680,-12.096069,,,,,,
1478503251.88,2.879132,1.104175,0.807001,0.023896,-0.169072,-0.184759,0.116723,-0.893093,0.434466,-0.208596,-0.226536,-0.296084,-7.954346,-46.471680,-12.096069,,,,,,
1478503251.90,2.870224,1.103918,0.812022,-0.128385,-0.296315,-0.094920,0.120650,-0.892978,0.433629,-0.416136,-0.570493,-0.309423,-6.906494,-46.545715,-13.063354,,,,,,
1478503251.92,2.858974,1.115789,0.817415,-0.933356,-0.278266,0.191238,0.122555,-0.898258,0.422034,-0.406811,-0.542370,-0.362525,-5.710388,-47.144470,-14.253906,,,,,,
1478503251.94,2.859045,1.147967,0.813618,-1.957823,-0.132370,0.726152,0.114405,-0.911931,0.394072,-0.260126,-0.419444,-0.636336,-3.092407,-47.591370,-17.234009,,,,,,
1478503251.96,2.860709,1.203037,0.811545,-2.942755,0.026020,0.737530,0.099662,-0.933135,0.345436,0.119637,-0.255646,-0.478004,-1.595276,-46.988831,-19.398193,,,,,,
1478503251.98,2.832404,1.263495,0.837307,-3.048928,-0.361958,0.292577,0.092042,-0.953153,0.288143,0.446181,-0.123293,-0.249417,-1.595276,-46.988831,-19.398193,,,,,,
1478503252.00,2.757865,1.319751,0.897804,-2.854977,-1.114068,0.202176,0.093002,-0.968653,0.230351,0.457031,-0.289068,-0.069828,0.126587,-45.108704,-23.361206,,,,,,
1478503252.02,2.681087,1.373038,0.949234,-2.596904,-1.427529,0.836384,0.087312,-0.980509,0.176005,0.241850,-0.477849,0.168889,2.526794,-42.780823,-26.119385,,,,,,
1478503252.04,2.651766,1.429586,0.951869,-2.519552,-1.235502,1.522055,0.066215,-0.990046,0.124193,0.020348,-0.403859,0.256896,5.230225,-38.426575,-29.851318,,,,,,
1478503252.06,2.705138,1.489253,0.880389,-2.526321,-0.635204,1.747842,0.034432,-0.996677,0.073817,-0.075418,-0.314373,0.344594,4.783569,-36.324890,-30.830688,,,,,,
1478503252.08,3.119323,1.550249,0.464111,-2.795497,0.258826,1.681132,0.000458,-0.999789,0.020541,0.003937,-0.369382,0.324170,4.783569,-36.324890,-30.830688,,,,,,
1478503252.10,-0.668386,1.521258,-2.019023,-3.079020,0.775690,1.499867,-0.030687,-0.998773,-0.038863,0.029177,-0.246619,0.310683,5.312256,-34.674805,-31.052490,,,,,,
1478503252.12,-0.498940,1.453999,-2.172864,-3.200677,0.809552,1.211732,-0.055760,-0.993187,-0.102326,0.056401,-0.122398,0.354233,5.693176,-32.500366,-30.825806,,,,,,
1478503252.14,-0.418458,1.389495,-2.236969,-3.074703,0.919218,0.889714,-0.073269,-0.983610,-0.164752,0.119900,-0.055163,0.449694,5.479980,-28.301270,-30.154419,,,,,,
1478503252.16,-0.356334,1.330305,-2.278225,-2.821901,1.181431,0.643740,-0.083087,-0.971221,-0.223218,0.110522,0.044646,0.513440,5.185608,-26.577087,-29.482544,,,,,,
