timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
,,,,,,,,,,,,,,,,37.391852,-122.011367,9.716614,-1.000000,-1.000000,1478503652.59
1478503652.62,0.330849,-0.218889,1.698713,-0.003554,0.060929,0.006018,0.317095,0.217145,-0.923200,-0.006411,-0.010999,0.014188,6.357056,-12.069458,-38.503052,,,,,,
1478503652.64,0.332072,-0.218486,1.699138,-0.033520,0.041871,0.017592,0.318253,0.216752,-0.922894,0.004654,-0.014253,-0.004657,6.506714,-12.294617,-38.426880,,,,,,
1478503652.66,0.333435,-0.218601,1.699804,-0.032387,0.063129,0.018631,0.319502,0.216864,-0.922436,0.002306,-0.008170,0.003369,6.581726,-12.445007,-38.201172,,,,,,
1478503652.68,0.335353,-0.218589,1.700293,-0.014148,0.096032,0.016553,0.321271,0.216853,-0.921824,-0.000989,-0.007701,0.003184,6.206604,-12.068970,-38.729248,,,,,,
1478503652.70,0.337681,-0.218263,1.700698,-0.002305,0.133202,0.017626,0.323439,0.216535,-0.921140,-0.005751,-0.007413,0.002119,6.655884,-12.369202,-38.725708,,,,,,
,,,,,,,,,,,,,,,,37.391868,-122.011205,9.716614,-1.000000,-1.000000,1478503652.71
,,,,,,,,,,,,,,,,37.391884,-122.011048,9.716614,-1.000000,-1.000000,1478503652.71
1478503652.72,0.340651,-0.218259,1.700491,0.021476,0.157650,-0.023796,0.326175,0.216530,-0.920176,-0.006427,0.004509,0.005702,6.655884,-12.369202,-38.725708,,,,,,
1478503652.74,0.343359,-0.218698,1.698956,0.032467,0.131158,-0.092888,0.328633,0.216959,-0.919200,0.010417,0.013663,-0.005742,6.581299,-12.369568,-38.501221,,,,,,
1478503652.76,0.345877,-0.218083,1.696912,0.052754,0.133232,-0.099166,0.330992,0.216359,-0.918495,0.010957,-0.015828,0.012657,6.805054,-12.594116,-38.874512,,,,,,
1478503652.78,0.350650,-0.216767,1.695124,0.051840,0.182141,-0.096050,0.335470,0.215073,-0.917172,0.015711,-0.018449,0.046520,7.106140,-12.444824,-38.497314,,,,,,
1478503652.80,0.355025,-0.216580,1.692699,0.054489,0.293798,-0.116431,0.339493,0.214891,-0.915733,0.018356,-0.011705,0.072318,6.880310,-12.744568,-38.573730,,,,,,
1478503652.82,0.363523,-0.216835,1.689954,0.057518,0.486285,-0.152900,0.347243,0.215140,-0.912763,0.023912,0.001199,0.102918,6.880310,-12.744568,-38.573730,,,,,,
1478503652.84,0.375582,-0.216985,1.686036,0.066163,0.743619,-0.199018,0.358212,0.215286,-0.908480,0.025012,-0.001816,0.131975,6.881592,-12.595276,-38.123901,,,,,,
1478503652.87,0.392235,-0.217833,1.681483,0.027771,0.967073,-0.237891,0.373222,0.216115,-0.902220,0.035516,-0.006886,0.140943,7.854370,-12.969849,-38.716431,,,,,,
1478503652.89,0.412701,-0.219605,1.676678,-0.008816,1.129889,-0.258565,0.391453,0.217844,-0.894041,0.039196,-0.002176,0.154798,9.354797,-12.971008,-38.480103,,,,,,
1478503652.91,0.435920,-0.223288,1.672053,-0.119841,1.296170,-0.298815,0.411762,0.221437,-0.883978,0.026623,0.006667,0.226980,10.331299,-12.897400,-37.872925,,,,,,
1478503652.93,0.462837,-0.229219,1.668111,-0.226686,1.477284,-0.317774,0.434810,0.227217,-0.871386,0.046223,0.016206,0.261873,10.331299,-12.897400,-37.872925,,,,,,
1478503652.95,0.495998,-0.237621,1.663564,-0.291510,1.896606,-0.449702,0.462537,0.235391,-0.854781,0.005954,0.061667,0.339980,11.082031,-12.597778,-37.867432,,,,,,
1478503652.97,0.537006,-0.248874,1.656099,-0.319457,2.311746,-0.688935,0.495804,0.246313,-0.832771,-0.036606,0.090403,0.357597,12.657349,-12.523682,-37.780518,,,,,,
1478503652.99,0.586433,-0.263455,1.644541,-0.321098,2.842778,-0.981425,0.534299,0.260418,-0.804181,-0.069013,0.134892,0.395245,15.886047,-11.926819,-36.706787,,,,,,
1478503653.01,0.647124,-0.281042,1.628577,-0.223319,3.555204,-1.227872,0.579241,0.277357,-0.766520,-0.068514,0.135394,0.444392,17.988831,-11.479248,-35.866089,,,,,,
1478503653.03,0.722843,-0.299063,1.608177,0.019481,4.448817,-1.395024,0.632156,0.294625,-0.716641,-0.053894,0.130317,0.452069,17.988831,-11.479248,-35.866089,,,,,,
1478503653.05,0.813914,-0.317592,1.582742,0.264465,5.272340,-1.609960,0.690624,0.312280,-0.652318,-0.026577,0.155020,0.418050,20.916809,-10.881836,-35.094482,,,,,,
1478503653.07,0.918000,-0.340615,1.551722,0.415353,5.990161,-1.998766,0.748750,0.334066,-0.572514,0.015669,0.194056,0.372029,28.426880,-10.216858,-30.913452,,,,,,
1478503653.09,1.028527,-0.374365,1.519026,0.225833,6.152086,-2.436498,0.797216,0.365682,-0.480337,0.056422,0.205196,0.224645,32.035828,-9.323669,-27.586914,,,,,,
1478503653.11,1.139321,-0.420871,1.492145,-0.115373,6.077236,-2.770383,0.829081,0.408556,-0.381716,0.111486,0.207442,0.185686,35.119690,-8.355042,-24.339233,,,,,,
1478503653.13,1.250718,-0.475779,1.473280,-0.224479,5.955626,-2.937924,0.843788,0.458031,-0.279695,0.177971,0.224342,0.115999,35.119690,-8.355042,-24.339233,,,,,,
1478503653.15,1.358100,-0.533394,1.457063,0.057309,5.686919,-3.005159,0.841682,0.508459,-0.181772,0.267083,0.223124,0.007837,38.658264,-6.263062,-20.188843,,,,,,
1478503653.17,1.455157,-0.591761,1.437350,0.538615,5.224051,-3.059292,0.824416,0.557824,-0.095762,0.306138,0.226738,-0.099077,43.110291,-2.002563,-11.982544,,,,,,
1478503653.19,1.535334,-0.652338,1.411420,0.994830,4.509382,-3.160018,0.794167,0.607046,-0.028175,0.331550,0.222574,-0.203026,44.024658,0.616150,-8.076904,,,,,,
1478503653.21,1.594385,-0.716336,1.379802,1.344075,3.670671,-3.260079,0.754007,0.656625,0.017790,0.371344,0.199637,-0.247694,44.261902,2.785828,-4.626343,,,,,,
1478503653.23,1.634777,-0.783491,1.345044,1.453995,2.948608,-3.354180,0.707005,0.705757,0.045297,0.420940,0.142723,-0.203942,44.261902,2.785828,-4.626343,,,,,,
1478503653.25,1.659934,-0.852554,1.311218,1.402660,2.260942,-3.366189,0.655450,0.752964,0.058581,0.487373,0.041653,-0.173144,43.972961,5.257385,-2.229736,,,,,,
1478503653.27,1.672765,-0.919258,1.279284,1.292672,1.676169,-3.140230,0.603260,0.795152,0.061728,0.554821,-0.088746,-0.133337,42.943726,10.877869,1.134766,,,,,,
1478503653.29,1.673881,-0.978640,1.247805,1.185902,1.160126,-2.708909,0.555189,0.829739,0.057435,0.607363,-0.188122,-0.102326,40.477661,13.577393,2.239990,,,,,,
1478503653.31,1.665037,-1.027838,1.216220,1.033007,0.754601,-2.165172,0.514379,0.856184,0.048620,0.628734,-0.287565,-0.058614,40.858215,15.827332,2.166748,,,,,,
1478503653.33,1.651099,-1.064926,1.186355,0.837863,0.529871,-1.578299,0.483008,0.874753,0.038870,0.619241,-0.347104,-0.033041,40.858215,15.827332,2.166748,,,,,,
1478503653.35,1.636764,-1.090769,1.159629,0.673417,0.433800,-1.058516,0.460799,0.886982,0.030442,0.574281,-0.384617,-0.026643,39.887329,17.327454,2.383667,,,,,,
1478503653.37,1.622319,-1.106305,1.134213,0.614868,0.408668,-0.568065,0.447373,0.894050,0.023070,0.538726,-0.398200,-0.019103,38.692871,19.427917,2.523682,,,,,,
1478503653.39,1.606184,-1.112633,1.107062,0.628152,0.412110,-0.134746,0.442025,0.896866,0.015649,0.467659,-0.402070,-0.022759,37.869202,20.028442,2.442139,,,,,,
1478503653.41,1.588816,-1.111607,1.079112,0.609019,0.362724,0.171800,0.443149,0.896412,0.007986,0.417172,-0.355641,-0.012137,38.095398,20.553406,2.368652,,,,,,
1478503653.43,1.572168,-1.106224,1.053816,0.536436,0.268091,0.312059,0.448040,0.894013,0.000615,0.388676,-0.289857,-0.000615,38.095398,20.553406,2.368652,,,,,,
1478503653.45,1.557437,-1.100502,1.032698,0.445935,0.181307,0.255275,0.453109,0.891435,-0.006054,0.369920,-0.202699,0.017559,38.094238,20.328857,2.068726,,,,,,
1478503653.47,1.546719,-1.096149,1.015953,0.355993,0.251869,0.197191,0.456892,0.889454,-0.011003,0.385225,-0.154164,0.047044,38.169250,20.253723,2.144409,,,,,,
1478503653.49,1.541565,-1.091426,1.000991,0.368274,0.526008,0.260711,0.461024,0.887285,-0.013480,0.424749,-0.134768,0.072944,38.318848,20.103638,2.145508,,,,,,
1478503653.51,1.540051,-1.084235,0.982610,0.490006,0.868750,0.406695,0.467368,0.883946,-0.014374,0.453195,-0.130742,0.070847,38.093506,19.803406,2.369019,,,,,,
1478503653.53,1.539646,-1.073999,0.958998,0.623116,1.105150,0.547580,0.476381,0.879113,-0.014844,0.480406,-0.122262,0.045652,38.093506,19.803406,2.369019,,,,,,
1478503653.55,1.539777,-1.061142,0.932488,0.672585,1.193003,0.676690,0.487641,0.872913,-0.015131,0.474639,-0.132206,0.027201,38.244080,19.201782,3.420288,,,,,,
1478503653.57,1.541012,-1.044917,0.907863,0.598455,1.091866,0.890401,0.501751,0.864883,-0.014949,0.453373,-0.160644,0.018840,38.843262,18.676147,3.650146,,,,,,
1478503653.59,1.545131,-1.022880,0.889864,0.419964,0.915368,1.226071,0.520738,0.853612,-0.013368,0.420073,-0.193501,0.033967,38.543640,18.150024,4.473145,,,,,,
1478503653.61,1.553142,-0.994350,0.880694,0.185052,0.717822,1.543366,0.544963,0.838405,-0.009622,0.379048,-0.177928,0.047662,38.918030,17.624329,4.851196,,,,,,
1478503653.63,1.563461,-0.961034,0.880011,-0.044011,0.441811,1.733073,0.572657,0.819784,-0.004201,0.333669,-0.126471,0.032659,38.918030,17.624329,4.851196,,,,,,
1478503653.65,1.573483,-0.925510,0.885342,-0.207326,0.201915,1.820894,0.601425,0.798928,0.001616,0.268585,-0.084206,0.027880,39.588684,15.297791,5.607422,,,,,,
1478503653.67,1.581849,-0.888126,0.893958,-0.322611,0.007558,1.919555,0.630829,0.775891,0.006973,0.212418,-0.100048,0.039735,40.186218,13.946777,6.062622,,,,,,
1478503653.69,1.588381,-0.848188,0.904927,-0.419875,-0.149709,2.053387,0.661241,0.750083,0.011629,0.167861,-0.096946,0.042738,41.083313,12.445801,6.445068,,,,,,
1478503653.71,1.592894,-0.805314,0.917596,-0.509751,-0.292150,2.206398,0.692716,0.721048,0.015310,0.125613,-0.072931,0.047129,41.604736,10.795044,6.749878,,,,,,
1478503653.73,1.595673,-0.759833,0.931722,-0.584250,-0.401585,2.304090,0.724727,0.688801,0.018032,0.081502,-0.008838,0.038044,41.604736,10.795044,6.749878,,,,,,
1478503653.75,1.596725,-0.713358,0.946577,-0.627307,-0.481229,2.330587,0.755915,0.654376,0.019604,0.050482,0.062436,0.023242,42.270630,7.119751,6.756714,,,,,,
1478503653.77,1.595932,-0.666668,0.961550,-0.648816,-0.527949,2.336927,0.785639,0.618370,0.019751,0.035696,0.140815,0.025079,42.716248,5.394470,6.760864,,,,,,
1478503653.79,1.594294,-0.620205,0.975964,-0.626233,-0.510968,2.312541,0.813535,0.581202,0.019120,0.004779,0.206137,0.022155,43.536560,3.443970,6.843018,,,,,,
1478503653.81,1.592060,-0.575097,0.989007,-0.574301,-0.448247,2.220120,0.838950,0.543916,0.017842,-0.027030,0.290419,0.017711,44.204712,1.119385,6.324219,,,,,,
1478503653.83,1.590788,-0.532069,1.000485,-0.511436,-0.320695,2.119144,0.861587,0.507318,0.017227,-0.021682,0.408088,0.010605,44.204712,1.119385,6.324219,,,,,,
1478503653.85,1.592012,-0.491510,1.011881,-0.581203,-0.156451,1.953513,0.881423,0.471958,0.018703,0.016114,0.655514,-0.030986,44.193787,-2.629456,5.575928,,,,,,
1478503653.87,1.596120,-0.456960,1.025148,-0.653021,-0.073658,1.559128,0.897110,0.441222,0.022723,0.008850,0.845033,-0.113543,43.964294,-4.279053,5.349976,,,,,,
1478503653.89,1.600030,-0.433242,1.037399,-0.514830,-0.075108,0.924384,0.907222,0.419815,0.026529,-0.035365,0.918594,-0.176935,44.185974,-5.704346,5.502319,,,,,,
1478503653.91,1.600196,-0.423973,1.042592,-0.056487,-0.120981,0.175436,0.911068,0.411385,0.026793,-0.151409,0.765434,-0.183134,44.182922,-6.678955,5.202881,,,,,,
1478503653.93,1.593607,-0.428928,1.035444,0.568107,-0.238837,-0.453265,0.909175,0.415896,0.020743,-0.300212,0.383451,-0.125601,44.182922,-6.678955,5.202881,,,,,,
1478503653.95,1.579192,-0.441795,1.015396,1.108343,-0.317782,-0.687560,0.903954,0.427563,0.007590,-0.376885,0.005314,0.000970,44.481445,-7.053589,4.905273,,,,,,
1478503653.97,1.561687,-0.453398,0.988212,1.245749,-0.246311,-0.474013,0.898927,0.438022,-0.008189,-0.403382,-0.195423,0.112544,44.480957,-6.602356,4.080078,,,,,,
1478503653.99,1.548396,-0.456979,0.963977,0.961165,-0.082473,-0.018092,0.897164,0.441239,-0.020100,-0.404351,-0.216828,0.151387,44.781982,-6.302795,4.232056,,,,,,
1478503654.01,1.539676,-0.451364,0.949912,0.437103,-0.185746,0.424146,0.899417,0.436193,-0.027999,-0.428134,-0.105062,0.107207,45.457214,-5.927551,3.861938,,,,,,
1478503654.03,1.533238,-0.439148,0.948620,-0.137325,-0.361923,0.702286,0.904476,0.425169,-0.033986,-0.445446,0.066805,0.070653,45.457214,-5.927551,3.861938,,,,,,
1478503654.05,1.528942,-0.424413,0.960042,-0.699638,-0.502676,0.766474,0.910482,0.411786,-0.038130,-0.463369,0.261248,0.036207,45.153137,-6.750916,2.885132,,,,,,
1478503654.07,1.527192,-0.412193,0.982223,-1.144931,-0.561469,0.561862,0.915374,0.400620,-0.039940,-0.465728,0.442062,-0.009972,45.149414,-7.800171,2.360596,,,,,,
1478503654.09,1.526724,-0.407640,1.010934,-1.392523,-0.623612,0.085829,0.917168,0.396444,-0.040447,-0.462242,0.562312,-0.062488,45.222778,-8.324768,2.136475,,,,,,
1478503654.11,1.525256,-0.416215,1.041739,-1.443663,-0.740133,-0.660488,0.913678,0.404301,-0.041638,-0.465436,0.609188,-0.130405,45.669067,-8.171997,0.114746,,,,,,
1478503654.13,1.521693,-0.440203,1.070178,-1.285623,-0.771195,-1.419625,0.903575,0.426123,-0.044404,-0.480479,0.460458,-0.145461,45.669067,-8.171997,0.114746,,,,,,
1478503654.15,1.517632,-0.477106,1.092620,-0.989584,-0.641405,-2.010057,0.887073,0.459210,-0.047205,-0.444003,0.336688,-0.113791,45.744019,-7.420593,-0.859985,,,,,,
1478503654.17,1.514192,-0.522522,1.107052,-0.618111,-0.442120,-2.358540,0.865175,0.499068,-0.049025,-0.376314,0.218096,-0.085206,45.596008,-5.844055,-1.837036,,,,,,
1478503654.19,1.511792,-0.571494,1.112780,-0.266912,-0.155990,-2.482656,0.839630,0.540889,-0.049599,-0.310821,0.168324,-0.052421,45.674622,-3.592590,-2.812500,,,,,,
1478503654.21,1.511537,-0.621402,1.112076,-0.051657,0.104907,-2.516999,0.811636,0.582176,-0.048153,-0.252615,0.144982,-0.050754,45.674622,-3.592590,-2.812500,,,,,,
1478503654.23,1.513655,-0.671867,1.108391,0.007808,0.265337,-2.566948,0.781383,0.622449,-0.044698,-0.190410,0.177631,-0.079112,45.834351,0.157104,-2.663208,,,,,,
1478503654.25,1.517642,-0.723882,1.105277,-0.049003,0.311394,-2.655683,0.748182,0.662298,-0.039806,-0.107557,0.209726,-0.102909,45.239868,2.407532,-2.743774,,,,,,
1478503654.27,1.522439,-0.778136,1.104044,-0.119824,0.246993,-2.780521,0.711390,0.701953,-0.034428,-0.012980,0.231610,-0.139950,44.945068,4.357300,-2.521973,,,,,,
1478503654.29,1.525564,-0.836122,1.104986,-0.196894,0.024401,-3.016924,0.669660,0.742049,-0.030311,0.100695,0.271272,-0.188760,44.500977,6.832764,-2.676514,,,,,,
1478503654.31,1.523734,-0.900493,1.107720,-0.252475,-0.341591,-3.362634,0.620536,0.783633,-0.029225,0.190499,0.274335,-0.213481,43.013367,11.783508,-2.690063,,,,,,
1478503654.33,1.514030,-0.970275,1.108892,-0.176580,-0.620031,-3.559790,0.564162,0.825041,-0.032060,0.302842,0.200914,-0.159942,43.013367,11.783508,-2.690063,,,,,,
1478503654.35,1.496197,-1.040309,1.103056,-0.006679,-0.624984,-3.474754,0.504547,0.862561,-0.037709,0.419114,0.096546,-0.074443,41.819763,14.409241,-2.775513,,,,,,
1478503654.37,1.471614,-1.105691,1.086207,0.189608,-0.400682,-3.221730,0.446312,0.893775,-0.044412,0.525215,0.036905,-0.012976,40.099976,16.885864,-3.239502,,,,,,
1478503654.39,1.438634,-1.166411,1.055228,0.364214,-0.155935,-3.067855,0.390023,0.919344,-0.051848,0.645836,0.054456,0.009490,38.305481,19.211914,-3.404175,,,,,,
1478503654.41,1.389797,-1.225046,1.004138,0.529788,-0.018271,-3.062897,0.333367,0.940821,-0.061007,0.765403,0.080129,0.014254,35.540344,23.714355,-4.102173,,,,,,
1478503654.43,1.317589,-1.279651,0.925309,0.665705,0.272176,-2.829467,0.277896,0.957916,-0.071909,0.899640,0.060563,0.073313,35.540344,23.714355,-4.102173,,,,,,
1478503654.45,1.221853,-1.322037,0.813969,0.900317,0.767940,-2.249845,0.231364,0.969219,-0.084178,1.109365,0.112935,0.141413,34.045593,25.815186,-4.114502,,,,,,
1478503654.47,1.095513,-1.347251,0.664604,1.197813,1.026361,-1.637581,0.197117,0.975118,-0.101442,1.224713,0.076899,0.174791,32.473389,27.241516,-4.501953,,,,,,
1478503654.49,0.965589,-1.357222,0.510755,1.112166,0.972509,-1.088688,0.174308,0.977280,-0.120588,1.226968,-0.053635,0.197736,30.974243,28.143372,-5.188599,,,,,,
1478503654.51,0.879148,-1.358732,0.407771,0.617794,0.531815,-0.472259,0.162109,0.977599,-0.134245,1.082565,-0.329161,0.186002,29.926270,29.269409,-5.572021,,,,,,
1478503654.53,0.868742,-1.355311,0.393523,-0.004097,-0.041741,0.359764,0.163256,0.976873,-0.138083,0.867933,-0.637945,0.179892,29.926270,29.269409,-5.572021,,,,,,
1478503654.55,0.934624,-1.345214,0.468974,-0.518608,-0.576389,1.235040,0.179918,0.974664,-0.132889,0.691039,-0.779596,0.156144,30.375793,29.419861,-6.018799,,,,,,
1478503654.57,1.045926,-1.325165,0.599614,-0.822273,-0.898743,1.915141,0.210436,0.969984,-0.121852,0.530623,-0.647901,0.142879,30.898315,28.970581,-6.689575,,,,,,
1478503654.59,1.153498,-1.294533,0.731595,-0.784337,-1.041906,2.242369,0.249356,0.962081,-0.110548,0.453571,-0.461578,0.153532,33.141785,26.945557,-7.421631,,,,,,
1478503654.61,1.226805,-1.256980,0.827878,-0.485510,-0.847296,2.265005,0.290606,0.951163,-0.104105,0.418393,-0.285971,0.213236,34.486572,25.821716,-8.611084,,,,,,
1478503654.63,1.272512,-1.217405,0.886963,-0.182316,-0.263342,2.147623,0.330799,0.938204,-0.101707,0.415432,-0.136172,0.277961,34.486572,25.821716,-8.611084,,,,,,
1478503654.65,1.306235,-1.178546,0.917462,0.121232,0.596094,1.957437,0.368968,0.924051,-0.099958,0.434941,-0.024454,0.299222,36.506775,24.396667,-9.270142,,,,,,
1478503654.67,1.337528,-1.142270,0.926946,0.339767,1.445245,1.727414,0.404277,0.909579,-0.096053,0.473592,0.050962,0.254135,38.078186,23.196350,-9.557983,,,,,,
1478503654.69,1.372223,-1.108715,0.924551,0.443894,2.076617,1.613124,0.437052,0.895127,-0.087946,0.504904,0.043106,0.181177,40.472900,20.268555,-8.488403,,,,,,
1478503654.71,1.414092,-1.074183,0.919201,0.396347,2.466669,1.768750,0.470613,0.879201,-0.074357,0.528975,0.001643,0.097688,41.522522,18.990967,-7.129883,,,,,,
1478503654.73,1.464194,-1.034641,0.919964,0.111819,2.443595,2.111055,0.507935,0.859679,-0.054353,0.545227,0.009538,-0.019133,41.522522,18.990967,-7.129883,,,,,,
1478503654.75,1.519520,-0.988258,0.936585,-0.538744,1.753931,2.522620,0.549422,0.835069,-0.028197,0.537675,0.044615,-0.197236,42.272705,17.262207,-4.873413,,,,,,
1478503654.77,1.569843,-0.931370,0.975455,-1.348518,0.373383,3.135553,0.596735,0.802438,-0.000569,0.528005,0.071708,-0.346218,42.572388,15.533997,-2.845337,,,,,,
1478503654.79,1.599131,-0.860059,1.028058,-1.882071,-1.128291,3.802348,0.652131,0.757881,0.018483,0.493682,0.185890,-0.392155,42.790955,11.105347,-0.516479,,,,,,
1478503654.81,1.602466,-0.776674,1.082024,-1.999713,-2.173884,4.313189,0.712891,0.700911,0.022585,0.425613,0.341737,-0.335268,43.159119,8.705811,-0.962402,,,,,,
1478503654.83,1.584061,-0.685824,1.130000,-1.816033,-2.692797,4.633273,0.773830,0.633311,0.010265,0.336736,0.494619,-0.221660,43.159119,8.705811,-0.962402,,,,,,
1478503654.85,1.553115,-0.591767,1.169649,-1.439939,-2.731478,4.775913,0.829827,0.557828,-0.014674,0.234855,0.609149,-0.106206,43.149109,5.557434,-2.011108,,,,,,
1478503654.87,1.518205,-0.498911,1.200383,-0.989579,-2.432899,4.644870,0.876890,0.478469,-0.046159,0.169878,0.739853,-0.013320,41.562927,2.335571,-3.596313,,,,,,
1478503654.89,1.485216,-0.411657,1.223827,-0.624987,-2.019949,4.323702,0.913105,0.400129,-0.078336,0.049343,0.812320,0.047330,41.766052,-4.260498,-6.291504,,,,,,
1478503654.91,1.457402,-0.332073,1.241818,-0.332089,-1.542830,3.919011,0.939297,0.326003,-0.106969,-0.089108,0.821595,0.082159,40.931152,-7.558777,-7.121094,,,,,,
1478503654.93,1.437104,-0.259711,1.254054,-0.009356,-0.991459,3.554822,0.957840,0.256802,-0.128824,-0.205368,0.804539,0.106104,40.931152,-7.558777,-7.121094,,,,,,
1478503654.95,1.425666,-0.193228,1.259314,0.344060,-0.429626,3.230172,0.971072,0.192028,-0.141930,-0.296741,0.802158,0.109642,40.622986,-10.257629,-7.796997,,,,,,
1478503654.97,1.422888,-0.132300,1.257461,0.648249,0.028218,2.883055,0.980438,0.131914,-0.146081,-0.366455,0.807646,0.098794,40.465698,-13.107422,-7.871704,,,,,,
1478503654.99,1.426200,-0.078388,1.249682,0.846709,0.298340,2.472838,0.986525,0.078308,-0.143651,-0.441069,0.785248,0.078389,38.880981,-17.532715,-7.206421,,,,,,
1478503655.01,1.433153,-0.032072,1.239031,0.833418,0.410664,2.105342,0.990033,0.032067,-0.137139,-0.511578,0.760872,0.066811,38.052856,-19.708923,-6.086548,,,,,,
1478503655.03,1.441009,0.007193,1.230745,0.557338,0.374941,1.770691,0.991564,-0.007193,-0.129420,-0.523989,0.856940,0.035533,38.052856,-19.708923,-6.086548,,,,,,
1478503655.05,1.445974,0.037938,1.228437,0.155429,0.151602,1.350475,0.991506,-0.037928,-0.124409,-0.538732,0.972804,0.002491,37.900879,-21.210205,-5.187012,,,,,,
1478503655.07,1.444606,0.056443,1.232651,-0.228196,-0.190400,0.665479,0.990469,-0.056413,-0.125655,-0.583349,1.049134,-0.016694,36.921509,-23.610901,-4.368164,,,,,,
1478503655.09,1.437076,0.056309,1.239613,-0.384499,-0.433644,-0.370768,0.989502,-0.056279,-0.133111,-0.649246,0.978017,0.028222,36.320618,-23.910522,-4.447510,,,,,,
1478503655.11,1.427483,0.034308,1.243418,-0.291474,-0.473459,-1.470888,0.989166,-0.034301,-0.142739,-0.662063,0.794662,0.095696,35.946289,-23.610291,-4.450439,,,,,,
1478503655.13,1.420010,-0.005087,1.240755,-0.078395,-0.286770,-2.221537,0.988640,0.005087,-0.150214,-0.657250,0.529657,0.162818,35.946289,-23.610291,-4.450439,,,,,,
1478503655.15,1.418479,-0.051848,1.232632,0.115894,0.078678,-2.422216,0.987094,0.051825,-0.151525,-0.621753,0.297144,0.204473,37.296936,-22.784851,-5.190796,,,,,,
1478503655.17,1.424178,-0.097060,1.222431,0.178010,0.480039,-2.250037,0.984615,0.096908,-0.145406,-0.575374,0.196992,0.193242,39.254517,-19.485413,-5.477661,,,,,,
1478503655.19,1.436687,-0.138239,1.213228,0.158589,0.762549,-2.052577,0.981567,0.137799,-0.132433,-0.521102,0.263919,0.138185,40.009644,-17.686218,-5.172974,,,,,,
1478503655.21,1.450819,-0.176635,1.204736,0.191918,0.771784,-1.925732,0.977364,0.175718,-0.117828,-0.464913,0.385913,0.117095,39.938965,-16.336853,-4.724121,,,,,,
1478503655.23,1.463864,-0.214160,1.196786,0.132156,0.690167,-1.954678,0.971574,0.212527,-0.104290,-0.392228,0.551710,0.120724,39.938965,-16.336853,-4.724121,,,,,,
1478503655.25,1.473327,-0.257048,1.194056,-0.251110,0.369966,-2.343774,0.962554,0.254227,-0.094117,-0.311538,0.753494,0.081361,40.843750,-14.687805,-4.418213,,,,,,
1478503655.27,1.477169,-0.314235,1.200973,-0.828090,-0.085965,-3.177624,0.946868,0.309089,-0.088913,-0.191878,0.930870,0.033829,42.577820,-11.314087,-4.106812,,,,,,
1478503655.29,1.475803,-0.391393,1.218055,-1.345601,-0.513164,-4.135738,0.920211,0.381477,-0.087677,-0.058486,0.909966,0.000092,42.658875,-8.688843,-4.332520,,,,,,
1478503655.31,1.472559,-0.484175,1.242364,-1.661257,-0.770478,-4.739588,0.880792,0.465479,-0.086806,0.087638,0.710608,-0.022950,42.440308,-5.086792,-5.610962,,,,,,
