timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503603.85,0.405121,-0.392168,2.061329,-0.008920,-0.059289,-0.046916,0.364208,0.382193,-0.849283,0.004947,-0.008840,0.001672,1.954285,-1.413879,-40.716431,,,,,,
1478503603.87,0.403563,-0.392565,2.060404,0.004935,-0.059332,-0.047904,0.362825,0.382560,-0.849709,-0.002153,0.002466,-0.006476,1.954285,-1.413879,-40.716431,,,,,,
1478503603.89,0.401668,-0.392973,2.059209,0.007095,-0.069952,-0.058521,0.361153,0.382937,-0.850252,-0.004418,0.010572,-0.008055,1.880920,-1.264771,-40.116943,,,,,,
1478503603.91,0.399731,-0.393386,2.057863,0.008231,-0.066749,-0.068100,0.359445,0.383318,-0.850804,-0.008966,0.011442,-0.009975,2.180786,-1.189636,-40.264771,,,,,,
1478503603.93,0.397776,-0.393383,2.056179,0.045560,-0.044555,-0.062607,0.357781,0.383315,-0.851506,-0.008996,0.002717,-0.006480,1.731628,-0.964722,-40.118286,,,,,,
1478503603.95,0.396197,-0.392658,2.054438,0.059392,-0.036108,-0.055092,0.356543,0.382646,-0.852326,-0.000525,-0.001619,-0.000747,1.580078,-1.339172,-40.419312,,,,,,
1478503603.97,0.395149,-0.392184,2.053030,0.030682,-0.023255,-0.056334,0.355719,0.382207,-0.852866,0.000222,-0.004034,0.007514,1.580078,-1.339172,-40.419312,,,,,,
1478503603.99,0.394786,-0.392297,2.051690,0.024478,0.017178,-0.063881,0.355393,0.382312,-0.852956,-0.002884,-0.004657,0.016240,1.730042,-1.414368,-40.343140,,,,,,
1478503604.01,0.394861,-0.392324,2.050013,0.046998,0.044762,-0.072315,0.355454,0.382336,-0.852919,-0.006210,-0.001889,0.012954,1.579224,-1.563904,-40.569214,,,,,,
1478503604.03,0.395403,-0.392031,2.048149,0.058809,0.071303,-0.072291,0.355958,0.382066,-0.852830,-0.002351,-0.002184,0.017427,1.728943,-1.789246,-40.417969,,,,,,
1478503604.05,0.396753,-0.391749,2.046322,0.062118,0.102126,-0.073384,0.357151,0.381806,-0.852448,0.000698,-0.002548,0.022904,1.879639,-1.639526,-40.266846,,,,,,
1478503604.07,0.399617,-0.390904,2.044810,0.087740,0.171097,-0.043541,0.359717,0.381025,-0.851718,0.005136,-0.010099,0.033649,1.879639,-1.639526,-40.266846,,,,,,
1478503604.09,0.404817,-0.388854,2.043687,0.124207,0.281509,-0.021153,0.364447,0.379128,-0.850553,0.002450,-0.020714,0.052244,1.954163,-1.789490,-40.341309,,,,,,
1478503604.11,0.412654,-0.386921,2.042758,0.113955,0.437786,0.001973,0.371395,0.377339,-0.848340,0.020313,-0.025913,0.103040,2.253662,-1.789246,-40.563965,,,,,,
1478503604.13,0.423311,-0.384894,2.042540,0.087621,0.610015,0.050533,0.380728,0.375461,-0.845030,0.031000,-0.027484,0.130567,2.703125,-2.014526,-40.560547,,,,,,
1478503604.15,0.438547,-0.383151,2.043181,0.052167,0.849317,0.061684,0.393835,0.373844,-0.839723,0.026789,-0.002522,0.178926,3.303589,-1.940063,-40.406006,,,,,,
1478503604.17,0.459117,-0.382958,2.043658,-0.036925,1.143155,-0.007381,0.411056,0.373665,-0.831509,0.012330,0.036598,0.230404,3.303589,-1.940063,-40.406006,,,,,,
1478503604.19,0.485161,-0.384869,2.043013,-0.087546,1.424158,-0.102827,0.432236,0.375438,-0.819889,0.020629,0.054829,0.228657,4.203003,-2.315674,-40.249023,,,,,,
1478503604.21,0.516695,-0.386765,2.041091,-0.000988,1.748193,-0.134780,0.457519,0.377194,-0.805233,0.019104,0.030719,0.250470,5.328430,-2.091248,-40.315796,,,,,,
1478503604.23,0.553656,-0.388366,2.037962,-0.010434,1.991784,-0.191621,0.486643,0.378677,-0.787262,0.029882,0.037796,0.239777,6.752808,-2.392029,-40.229858,,,,,,
1478503604.25,0.593760,-0.392783,2.035069,-0.181037,2.132791,-0.258772,0.516875,0.382761,-0.765725,0.029481,0.049597,0.250039,9.528809,-2.319031,-39.834106,,,,,,
1478503604.27,0.638328,-0.400147,2.033632,-0.309043,2.368181,-0.270479,0.548783,0.389554,-0.739652,0.030105,0.034580,0.262449,9.528809,-2.319031,-39.834106,,,,,,
1478503604.29,0.687697,-0.410326,2.035022,-0.556907,2.476355,-0.266683,0.582069,0.398908,-0.708568,0.046761,0.043276,0.213771,11.179749,-2.320557,-39.371826,,,,,,
1478503604.31,0.737357,-0.426885,2.042297,-1.060407,2.203775,-0.311614,0.611998,0.414037,-0.673818,0.074830,0.056651,0.106054,13.432495,-1.572388,-38.905273,,,,,,
1478503604.33,0.780556,-0.453064,2.060799,-1.838668,1.492864,-0.275422,0.632681,0.437723,-0.638838,0.098718,0.044226,0.019972,15.384949,-0.974060,-38.440918,,,,,,
1478503604.35,0.817169,-0.487218,2.093307,-2.425023,0.926880,-0.181978,0.644360,0.468169,-0.604663,0.105549,0.054978,0.021762,17.868591,1.723206,-37.448730,,,,,,
1478503604.37,0.853893,-0.521951,2.132223,-2.379375,0.964922,-0.134947,0.653468,0.498572,-0.569566,0.091863,0.069894,0.062272,17.868591,1.723206,-37.448730,,,,,,
1478503604.39,0.897350,-0.551087,2.167141,-1.900979,1.529028,-0.171498,0.665954,0.523613,-0.531351,0.073624,0.104499,0.081919,18.248657,3.672913,-37.371704,,,,,,
1478503604.41,0.950070,-0.573141,2.192638,-1.329008,2.229032,-0.274806,0.683467,0.542274,-0.488683,0.051732,0.117165,0.053335,19.379639,5.245911,-36.389038,,,,,,
1478503604.43,1.009149,-0.591437,2.207961,-0.904109,2.702209,-0.495672,0.702614,0.557554,-0.442117,0.036797,0.125994,-0.032020,20.734375,6.669312,-35.779663,,,,,,
1478503604.45,1.071078,-0.610382,2.217224,-0.784983,2.887177,-0.702876,0.719227,0.573181,-0.392653,0.047451,0.123429,-0.111955,24.193665,8.539124,-33.504639,,,,,,
1478503604.47,1.131437,-0.631200,2.224604,-0.715235,2.778760,-0.843906,0.730644,0.590114,-0.343402,0.074730,0.064030,-0.197904,24.193665,8.539124,-33.504639,,,,,,
1478503604.49,1.188370,-0.652640,2.228850,-0.476997,2.736692,-0.968192,0.737091,0.607286,-0.296479,0.077667,0.050902,-0.214843,25.848755,9.511292,-32.142700,,,,,,
1478503604.51,1.241966,-0.673186,2.223468,0.064673,2.982847,-1.079491,0.739949,0.623480,-0.252484,0.073054,0.023066,-0.201633,27.578186,10.183411,-30.780151,,,,,,
1478503604.53,1.293767,-0.691578,2.202200,0.798926,3.502631,-1.169923,0.740873,0.637753,-0.210661,0.070376,-0.006665,-0.165713,29.307800,11.080688,-29.567505,,,,,,
1478503604.55,1.345320,-0.709788,2.162683,1.484845,4.099232,-1.324608,0.739300,0.651673,-0.169578,0.089221,-0.037873,-0.158318,31.791504,11.674072,-25.949219,,,,,,
1478503604.57,1.396162,-0.730850,2.108397,1.960402,4.469086,-1.526942,0.733282,0.667503,-0.129374,0.113947,-0.062874,-0.224538,31.791504,11.674072,-25.949219,,,,,,
1478503604.59,1.442287,-0.757598,2.045261,2.153495,4.398742,-1.780189,0.720498,0.687178,-0.093104,0.147666,-0.124709,-0.331930,34.045349,11.444580,-23.757080,,,,,,
1478503604.61,1.479854,-0.790104,1.984279,1.868588,3.772596,-1.885122,0.700863,0.710427,-0.063914,0.197284,-0.200356,-0.403905,35.475464,11.740601,-21.571655,,,,,,
1478503604.63,1.508625,-0.823769,1.934851,1.418478,2.919073,-1.763878,0.678148,0.733712,-0.042216,0.244596,-0.262276,-0.438939,37.884460,12.258667,-17.728882,,,,,,
1478503604.65,1.528672,-0.854619,1.897049,1.084034,2.155324,-1.519719,0.655924,0.754321,-0.027647,0.292029,-0.278704,-0.426256,38.115417,13.306030,-16.077637,,,,,,
1478503604.67,1.539662,-0.880814,1.863405,1.067006,1.709463,-1.260460,0.636215,0.771257,-0.019815,0.329391,-0.280870,-0.376014,38.115417,13.306030,-16.077637,,,,,,
1478503604.69,1.541354,-0.901914,1.824287,1.306784,1.594463,-0.997101,0.619841,0.784515,-0.018255,0.337786,-0.308762,-0.313837,37.742920,13.830322,-15.480591,,,,,,
1478503604.71,1.535402,-0.917201,1.775814,1.557651,1.656920,-0.704144,0.607664,0.793903,-0.021517,0.340319,-0.351489,-0.279402,38.196716,14.428345,-14.277588,,,,,,
1478503604.73,1.525980,-0.925697,1.721857,1.636622,1.696459,-0.363131,0.600674,0.799040,-0.026938,0.325962,-0.392485,-0.261270,38.725159,14.801208,-13.073853,,,,,,
1478503604.75,1.516219,-0.926898,1.668960,1.551984,1.581288,-0.010007,0.599424,0.799761,-0.032748,0.318453,-0.396136,-0.265928,38.800171,14.575806,-12.773071,,,,,,
1478503604.77,1.506208,-0.921566,1.620622,1.443848,1.346160,0.285688,0.603312,0.796550,-0.039021,0.322469,-0.364665,-0.269572,38.800171,14.575806,-12.773071,,,,,,
1478503604.79,1.494150,-0.910883,1.575309,1.413876,1.120450,0.523250,0.611248,0.790046,-0.046942,0.318027,-0.324714,-0.240900,38.875366,14.049622,-12.022339,,,,,,
1478503604.81,1.480609,-0.895877,1.532759,1.353476,0.936392,0.709486,0.622295,0.780757,-0.056276,0.318745,-0.284572,-0.215040,39.624817,13.523682,-11.641479,,,,,,
1478503604.83,1.469165,-0.877523,1.495808,1.193435,0.834579,0.862050,0.635761,0.769158,-0.064837,0.337597,-0.214516,-0.193815,39.847046,11.571960,-10.588745,,,,,,
1478503604.85,1.461876,-0.856578,1.465772,1.021918,0.756237,0.988966,0.651146,0.755605,-0.071205,0.386162,-0.134618,-0.196953,40.520752,10.971375,-10.433472,,,,,,
1478503604.87,1.457485,-0.833636,1.440715,0.942253,0.704217,1.092929,0.667878,0.740380,-0.076004,0.416183,-0.076302,-0.207749,40.520752,10.971375,-10.433472,,,,,,
1478503604.89,1.453571,-0.808400,1.416716,0.986124,0.681524,1.219880,0.685917,0.723183,-0.080777,0.417156,-0.058800,-0.207980,41.044006,9.920593,-10.054077,,,,,,
1478503604.91,1.449228,-0.779883,1.392010,1.068063,0.656504,1.390688,0.705748,0.703197,-0.086222,0.401140,-0.054759,-0.208075,41.192627,9.094849,-9.677490,,,,,,
1478503604.93,1.443568,-0.746785,1.366593,1.151421,0.561179,1.636126,0.727945,0.679283,-0.093118,0.355078,-0.084953,-0.195624,42.014404,6.767639,-8.395142,,,,,,
1478503604.95,1.436603,-0.708530,1.341847,1.177166,0.423533,1.871732,0.752492,0.650719,-0.101590,0.300669,-0.086281,-0.173770,42.310181,4.967163,-8.241943,,,,,,
1478503604.97,1.428623,-0.666339,1.319237,1.147806,0.258533,2.045335,0.778159,0.618112,-0.111385,0.249048,-0.050256,-0.145298,42.310181,4.967163,-8.241943,,,,,,
1478503604.99,1.420115,-0.621252,1.300330,1.033387,0.073676,2.181244,0.803936,0.582054,-0.122064,0.199878,-0.016289,-0.111655,42.305725,3.167175,-8.241089,,,,,,
1478503605.01,1.411110,-0.574850,1.287352,0.787022,-0.197802,2.244173,0.828596,0.543709,-0.133452,0.127657,0.028938,-0.095247,42.977295,1.441162,-7.785278,,,,,,
1478503605.03,1.400605,-0.528733,1.282535,0.471540,-0.516813,2.259958,0.850972,0.504440,-0.146242,0.071529,0.058594,-0.061842,43.567261,-2.684326,-7.628784,,,,,,
1478503605.05,1.388117,-0.483432,1.283996,0.273716,-0.731987,2.258133,0.870672,0.464820,-0.160847,0.016245,0.084740,-0.009151,43.187134,-4.558777,-7.855591,,,,,,
1478503605.07,1.374822,-0.438420,1.288582,0.204244,-0.774310,2.270590,0.888092,0.424509,-0.176306,-0.039170,0.119955,0.041877,43.187134,-4.558777,-7.855591,,,,,,
1478503605.09,1.362489,-0.393776,1.294322,0.191905,-0.708294,2.236358,0.903504,0.383678,-0.190977,-0.073395,0.184574,0.073988,42.956116,-6.507812,-8.456299,,,,,,
1478503605.11,1.351822,-0.350666,1.299883,0.218537,-0.592311,2.130943,0.916718,0.343523,-0.204009,-0.103867,0.257017,0.095748,42.574829,-8.606750,-8.983154,,,,,,
1478503605.13,1.343072,-0.310429,1.304376,0.255262,-0.468783,1.948927,0.927619,0.305467,-0.214970,-0.122718,0.319137,0.107274,41.889526,-11.980103,-9.886719,,,,,,
1478503605.15,1.336029,-0.274185,1.307316,0.292264,-0.351550,1.719020,0.936239,0.270762,-0.223928,-0.129522,0.373448,0.128102,41.285278,-13.629700,-9.965454,,,,,,
1478503605.17,1.331251,-0.242568,1.308600,0.328466,-0.192818,1.469885,0.943006,0.240196,-0.230315,-0.130003,0.405571,0.159331,41.285278,-13.629700,-9.965454,,,,,,
1478503605.19,1.330561,-0.215282,1.308667,0.296574,0.073431,1.267049,0.948861,0.213622,-0.232439,-0.083840,0.503525,0.183626,40.906372,-15.129395,-10.042603,,,,,,
1478503605.21,1.336192,-0.192091,1.311055,0.060040,0.359430,1.091801,0.954717,0.190912,-0.228183,0.014567,0.690481,0.159228,40.751709,-16.328064,-10.868042,,,,,,
1478503605.23,1.346631,-0.175529,1.318161,-0.279196,0.497249,0.732055,0.959999,0.174629,-0.218877,0.041283,0.836296,0.094030,40.223083,-18.203613,-10.346069,,,,,,
1478503605.25,1.358617,-0.170380,1.328133,-0.476747,0.512770,0.133762,0.963419,0.169557,-0.207541,-0.009562,0.857680,0.039862,40.072693,-18.503906,-10.122070,,,,,,
1478503605.27,1.368942,-0.177617,1.335663,-0.367566,0.412570,-0.516959,0.964283,0.176685,-0.197332,-0.139637,0.625394,0.015448,40.072693,-18.503906,-10.122070,,,,,,
1478503605.29,1.374850,-0.194154,1.334418,0.072575,0.235489,-0.983715,0.962435,0.192936,-0.191037,-0.268679,0.285427,0.047070,39.997192,-18.653748,-10.197510,,,,,,
1478503605.31,1.375330,-0.213771,1.323973,0.430409,0.087731,-1.048587,0.958628,0.212147,-0.189803,-0.349894,0.017864,0.130752,40.899902,-17.529114,-10.266357,,,,,,
1478503605.33,1.374294,-0.227893,1.310423,0.521856,0.125019,-0.659599,0.955397,0.225926,-0.190192,-0.384063,-0.119572,0.223014,40.827759,-16.629456,-9.967285,,,,,,
1478503605.35,1.375853,-0.234434,1.301518,0.230089,0.201867,-0.296196,0.954223,0.232293,-0.188412,-0.385894,-0.035851,0.244214,41.353516,-16.329712,-9.963501,,,,,,
1478503605.37,1.380187,-0.239341,1.301092,-0.177015,0.246686,-0.246340,0.953900,0.237062,-0.184057,-0.377530,0.102309,0.227300,41.353516,-16.329712,-9.963501,,,,,,
1478503605.39,1.388210,-0.246971,1.307589,-0.486764,0.381887,-0.382375,0.953539,0.244468,-0.176064,-0.327074,0.249474,0.205849,41.428223,-16.329590,-10.113037,,,,,,
1478503605.41,1.400756,-0.259020,1.317705,-0.641396,0.579432,-0.586845,0.952700,0.256134,-0.163577,-0.272708,0.352402,0.155292,41.429199,-15.653992,-10.488281,,,,,,
1478503605.43,1.416938,-0.275332,1.329579,-0.732382,0.681105,-0.801464,0.950967,0.271866,-0.147480,-0.218789,0.410064,0.079151,42.257263,-14.830200,-9.957520,,,,,,
1478503605.45,1.433793,-0.297255,1.342865,-0.839139,0.635258,-1.131975,0.947185,0.292897,-0.130585,-0.201366,0.427852,0.001786,42.334534,-13.930237,-9.957397,,,,,,
1478503605.47,1.449307,-0.326563,1.358222,-0.961951,0.484295,-1.509253,0.940169,0.320790,-0.114785,-0.207763,0.380138,-0.068061,42.334534,-13.930237,-9.957397,,,,,,
1478503605.49,1.463126,-0.362529,1.374624,-0.968863,0.386997,-1.814699,0.929588,0.354640,-0.100477,-0.191231,0.290898,-0.086382,42.712463,-12.880676,-9.805054,,,,,,
1478503605.51,1.476273,-0.402591,1.389411,-0.826002,0.393239,-1.999146,0.915942,0.391804,-0.086836,-0.149416,0.221706,-0.094850,43.620483,-9.806335,-9.649902,,,,,,
1478503605.53,1.489022,-0.445249,1.400224,-0.591622,0.433145,-2.149078,0.899487,0.430683,-0.073719,-0.092069,0.181881,-0.113400,43.850708,-7.856750,-9.423950,,,,,,
1478503605.55,1.500613,-0.490007,1.405876,-0.322321,0.465437,-2.265806,0.880157,0.470632,-0.061874,-0.021286,0.147547,-0.121949,44.606689,-5.832825,-8.969360,,,,,,
1478503605.57,1.510530,-0.536021,1.406967,-0.141885,0.472400,-2.325502,0.858187,0.510719,-0.051782,0.044584,0.106927,-0.120352,44.606689,-5.832825,-8.969360,,,,,,
1478503605.59,1.519980,-0.582633,1.407392,-0.194040,0.444967,-2.348101,0.833939,0.550224,-0.042415,0.106308,0.062477,-0.126104,44.161926,-4.033203,-8.598511,,,,,,
1478503605.61,1.530069,-0.629567,1.413715,-0.480290,0.233264,-2.347222,0.807612,0.588795,-0.032910,0.164556,0.019939,-0.171375,43.796570,-0.358337,-8.378174,,,,,,
1478503605.63,1.539498,-0.676141,1.428337,-0.775771,-0.100749,-2.301500,0.779611,0.625788,-0.024409,0.214468,-0.028406,-0.208196,44.328003,1.740479,-7.775269,,,,,,
1478503605.65,1.547397,-0.721438,1.449557,-0.922182,-0.393845,-2.220956,0.750652,0.660465,-0.017568,0.235051,-0.101795,-0.221308,44.107178,3.616089,-8.077759,,,,,,
1478503605.67,1.553438,-0.764500,1.474101,-0.958819,-0.611875,-2.105859,0.721620,0.692176,-0.012527,0.263076,-0.158958,-0.227280,44.107178,3.616089,-8.077759,,,,,,
1478503605.69,1.556821,-0.805064,1.499511,-0.919795,-0.801466,-1.978681,0.692997,0.720875,-0.009686,0.289959,-0.220967,-0.216648,43.212219,5.641602,-8.085449,,,,,,
1478503605.71,1.557708,-0.843073,1.525167,-0.898755,-0.959101,-1.853779,0.665115,0.746690,-0.008706,0.351853,-0.252809,-0.188560,42.094055,9.168579,-9.070557,,,,,,
1478503605.73,1.558813,-0.878760,1.552199,-0.912178,-0.959238,-1.751660,0.638061,0.769948,-0.007646,0.394608,-0.278539,-0.147230,41.421387,10.745178,-9.901611,,,,,,
1478503605.75,1.563167,-0.912653,1.579889,-0.866365,-0.802196,-1.664358,0.611631,0.791129,-0.004666,0.462267,-0.286277,-0.136386,40.975037,12.170227,-9.830566,,,,,,
1478503605.77,1.571242,-0.943628,1.605968,-0.735618,-0.520184,-1.460750,0.586854,0.809692,0.000262,0.560820,-0.298813,-0.139330,40.975037,12.170227,-9.830566,,,,,,
1478503605.79,1.583322,-0.969285,1.626671,-0.479764,-0.078070,-1.241794,0.565845,0.824481,0.007088,0.752621,-0.178149,-0.153954,40.002563,13.596558,-10.363647,,,,,,
1478503605.81,1.593215,-0.994995,1.634823,-0.025007,0.282134,-1.360132,0.544370,0.838756,0.012206,0.951235,-0.075069,-0.194579,38.132202,16.073608,-11.128906,,,,,,
1478503605.83,1.596375,-1.022630,1.626461,0.405497,0.672987,-1.330685,0.520952,0.853482,0.013328,1.038191,-0.186383,-0.192695,37.984802,17.048584,-11.055542,,,,,,
1478503605.85,1.594093,-1.042752,1.604027,0.695556,0.912320,-0.732271,0.503708,0.863794,0.011737,1.020691,-0.456888,-0.200320,37.986877,17.948669,-11.130859,,,,,,
1478503605.87,1.587213,-1.045781,1.578284,0.565955,0.622905,0.240410,0.501159,0.865316,0.008228,0.851273,-0.709295,-0.253513,37.986877,17.948669,-11.130859,,,,,,
1478503605.89,1.579189,-1.029245,1.564663,0.201864,-0.096233,1.162425,0.515448,0.856910,0.004326,0.511636,-0.783088,-0.294975,37.463562,18.699097,-11.210327,,,,,,
1478503605.91,1.566773,-0.998609,1.562181,0.017191,-0.733442,1.718049,0.541468,0.840719,-0.002179,0.358602,-0.652196,-0.231418,37.759094,17.725464,-12.257446,,,,,,
1478503605.93,1.545031,-0.962277,1.558648,0.243410,-1.008691,1.845322,0.571464,0.820495,-0.014727,0.270440,-0.500763,-0.132627,39.179138,16.826782,-13.596313,,,,,,
1478503605.95,1.514335,-0.926047,1.541702,0.798971,-0.693534,1.765929,0.600040,0.799251,-0.033915,0.240185,-0.400325,0.000498,39.623535,15.553406,-14.792480,,,,,,
1478503605.97,1.483233,-0.890587,1.508379,1.355123,0.059671,1.666711,0.626546,0.777441,-0.055003,0.277400,-0.285269,0.077678,39.623535,15.553406,-14.792480,,,,,,
1478503605.99,1.461616,-0.855722,1.463801,1.748881,0.980320,1.565281,0.651770,0.755044,-0.071445,0.335871,-0.173654,0.100162,40.736145,12.331055,-16.957397,,,,,,
1478503606.01,1.453495,-0.821696,1.410741,2.112943,1.938276,1.463632,0.676301,0.732302,-0.079697,0.380569,-0.078768,0.083099,41.481384,10.230347,-16.725708,,,,,,
1478503606.03,1.458130,-0.787996,1.346583,2.623845,2.922259,1.404265,0.700796,0.708941,-0.079292,0.405405,-0.021807,0.022621,42.302917,8.278931,-16.043701,,,,,,
1478503606.05,1.472389,-0.754999,1.272167,2.908393,3.480632,1.358141,0.724749,0.685288,-0.071552,0.428328,-0.001206,-0.125988,44.101929,6.625610,-14.454346,,,,,,
1478503606.07,1.492589,-0.722278,1.202398,2.555225,3.225354,1.473684,0.748008,0.661096,-0.058619,0.465966,-0.010583,-0.267873,44.101929,6.625610,-14.454346,,,,,,
1478503606.09,1.513222,-0.685194,1.150584,1.800590,2.389250,1.921093,0.773013,0.632823,-0.044555,0.479443,-0.037639,-0.328782,45.079834,3.166443,-8.670166,,,,,,
1478503606.11,1.530757,-0.637743,1.122251,0.891770,1.399119,2.577596,0.802798,0.595384,-0.032161,0.461057,0.006103,-0.327901,45.379822,1.588318,-6.717285,,,,,,
1478503606.13,1.544022,-0.579544,1.115642,0.076993,0.551390,3.096014,0.836412,0.547643,-0.022400,0.415693,0.139033,-0.309174,44.702942,-0.513855,-4.996338,,,,,,
1478503606.15,1.550453,-0.513908,1.123919,-0.457935,-0.126801,3.420908,0.870650,0.491585,-0.017715,0.351991,0.281075,-0.295792,44.325623,-2.240112,-4.023315,,,,,,
1478503606.17,1.549122,-0.443689,1.139226,-0.668398,-0.568721,3.609905,0.902962,0.429274,-0.019574,0.279030,0.400438,-0.259311,44.325623,-2.240112,-4.023315,,,,,,
1478503606.19,1.541430,-0.371310,1.155918,-0.669576,-0.779345,3.680476,0.931451,0.362836,-0.027361,0.187125,0.500262,-0.210218,42.889099,-7.265198,-3.506592,,,,,,
1478503606.21,1.530684,-0.298830,1.171557,-0.577856,-0.796606,3.654394,0.954913,0.294402,-0.038324,0.079450,0.583497,-0.170904,42.207886,-9.589478,-3.735474,,,,,,
1478503606.23,1.519389,-0.228330,1.184496,-0.383784,-0.695982,3.510536,0.972759,0.226351,-0.050051,-0.023998,0.650083,-0.150938,41.226074,-12.213928,-3.816528,,,,,,
1478503606.25,1.508883,-0.161781,1.192297,-0.066441,-0.554120,3.268293,0.985051,0.161076,-0.061066,-0.111165,0.697582,-0.136474,40.694702,-14.463074,-4.194336,,,,,,
1478503606.27,1.499908,-0.100564,1.193360,0.280111,-0.398418,2.962320,0.992449,0.100394,-0.070472,-0.195818,0.736810,-0.111520,40.694702,-14.463074,-4.194336,,,,,,
1478503606.29,1.493568,-0.045211,1.188473,0.537285,-0.250894,2.634579,0.996001,0.045195,-0.077072,-0.263182,0.763170,-0.078338,38.357849,-19.337097,-4.059570,,,,,,
1478503606.31,1.490003,0.003211,1.180049,0.647754,-0.122987,2.246449,0.996733,-0.003211,-0.080705,-0.342451,0.767921,-0.038680,37.378601,-21.136841,-3.916016,,,,,,
1478503606.33,1.489273,0.043994,1.170277,0.646228,-0.010688,1.871566,0.995714,-0.043980,-0.081354,-0.408770,0.752812,-0.003805,37.000000,-22.937317,-3.467896,,,,,,
1478503606.35,1.490206,0.077675,1.161369,0.539864,0.023232,1.522839,0.993749,-0.077597,-0.080261,-0.456502,0.754691,0.027648,35.948242,-24.513428,-2.349976,,,,,,
1478503606.37,1.491438,0.104424,1.155433,0.293801,0.041632,1.188271,0.991423,-0.104235,-0.078843,-0.406218,0.877810,0.038255,35.948242,-24.513428,-2.349976,,,,,,
1478503606.39,1.491695,0.122343,1.155285,-0.053784,-0.008463,0.695703,0.989422,-0.122038,-0.078428,-0.394985,0.961439,0.034284,34.744019,-26.688721,-1.757812,,,,,,
1478503606.41,1.489964,0.127437,1.161122,-0.395990,-0.082687,0.010527,0.988652,-0.127092,-0.080089,-0.409673,0.983125,0.017177,34.067810,-27.213501,-1.687622,,,,,,
