timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478502980.45,2.581377,1.533194,1.363065,0.176338,0.158849,-0.153727,0.019976,-0.999293,0.031847,-0.031969,-0.001668,-0.030901,5.706360,-33.288879,-15.673462,,,,,,
1478502980.47,2.571935,1.530962,1.375747,0.120822,0.160058,-0.134867,0.021479,-0.999207,0.033535,-0.026606,-0.005539,-0.027691,5.706360,-33.288879,-15.673462,,,,,,
1478502980.49,2.547444,1.529589,1.403181,0.055588,0.138958,-0.107513,0.023062,-0.999151,0.034136,-0.013098,-0.004282,-0.023134,5.929871,-33.663574,-15.971680,,,,,,
1478502980.51,2.527876,1.528543,1.425286,0.033098,0.128376,-0.094843,0.024327,-0.999107,0.034533,-0.017491,0.001045,-0.006975,5.780640,-33.588867,-15.672852,,,,,,
1478502980.53,2.522448,1.527421,1.433782,0.023641,0.170926,-0.091762,0.025164,-0.999059,0.035312,-0.024356,0.006765,0.003628,5.856079,-33.288757,-15.822388,,,,,,
1478502980.55,2.520642,1.526623,1.439856,-0.005903,0.238013,-0.099472,0.025692,-0.999025,0.035915,-0.030926,-0.003295,0.007648,6.381531,-33.289307,-15.593506,,,,,,
1478502980.57,2.507815,1.526927,1.458196,-0.078209,0.294574,-0.089304,0.025971,-0.999038,0.035338,-0.035370,-0.024018,0.003694,6.381531,-33.289307,-15.593506,,,,,,
1478502980.59,2.478028,1.528839,1.495078,-0.172835,0.386271,-0.067602,0.025835,-0.999120,0.033044,-0.040239,-0.040873,0.003958,6.381165,-33.439270,-15.593384,,,,,,
1478502980.61,2.416630,1.533653,1.565321,-0.294307,0.467375,-0.018353,0.024625,-0.999310,0.027796,-0.025510,-0.030231,-0.019603,6.305969,-33.213745,-15.969116,,,,,,
1478502980.63,2.273208,1.538899,1.718887,-0.421036,0.533648,0.011720,0.024342,-0.999491,0.020604,-0.005620,-0.031148,-0.034871,7.055786,-33.213989,-16.038452,,,,,,
1478502980.65,2.000881,1.544750,2.002727,-0.553028,0.598893,0.031121,0.023672,-0.999661,0.010859,-0.006368,-0.070057,-0.062876,6.980408,-32.837952,-16.714355,,,,,,
1478502980.67,1.485742,1.547603,2.531135,-0.737971,0.696261,0.018247,0.023107,-0.999731,-0.001970,-0.026174,-0.122705,-0.104780,6.980408,-32.837952,-16.714355,,,,,,
1478502980.69,0.879686,1.540438,-3.130565,-0.992987,0.809855,-0.023778,0.023388,-0.999539,-0.019347,-0.049008,-0.155048,-0.154405,6.979553,-32.837280,-17.164307,,,,,,
1478502980.71,0.533145,1.521422,-2.767034,-1.304647,0.843923,-0.080896,0.025084,-0.998781,-0.042505,-0.055632,-0.185804,-0.170905,7.954895,-31.936401,-18.057373,,,,,,
1478502980.73,0.380103,1.494209,-2.598391,-1.533696,0.712964,-0.153277,0.028387,-0.997069,-0.071051,-0.009588,-0.121217,-0.123987,7.954407,-31.485168,-18.882568,,,,,,
1478502980.75,0.316801,1.462731,-2.521746,-1.647328,0.656080,-0.242168,0.033600,-0.994167,-0.102488,0.112640,-0.075581,-0.042531,8.404785,-30.508789,-19.929688,,,,,,
1478502980.77,0.295316,1.428504,-2.484946,-1.748420,0.846855,-0.323916,0.041273,-0.989894,-0.135673,0.205477,-0.042653,0.047325,8.404785,-30.508789,-19.929688,,,,,,
1478502980.79,0.295999,1.393236,-2.465698,-1.717455,1.055246,-0.388997,0.051522,-0.984278,-0.168947,0.270957,0.014765,0.092531,8.403687,-29.981995,-21.129883,,,,,,
1478502980.81,0.306583,1.359921,-2.456367,-1.576141,0.878376,-0.428402,0.063172,-0.977848,-0.199556,0.231002,0.037464,0.037416,9.753723,-28.029053,-23.595825,,,,,,
1478502980.83,0.313640,1.328670,-2.451690,-1.478727,0.398588,-0.431394,0.073974,-0.970830,-0.228071,0.165818,-0.018336,0.066511,10.654907,-27.053528,-24.189575,,,,,,
1478502980.85,0.315779,1.299459,-2.451929,-1.341574,-0.046188,-0.466156,0.083235,-0.963413,-0.254767,0.110185,-0.075588,0.120215,10.955200,-26.452820,-24.787720,,,,,,
1478502980.87,0.315501,1.273499,-2.454678,-1.164391,-0.163797,-0.416037,0.090896,-0.956132,-0.278478,0.032364,-0.072433,0.141851,10.955200,-26.452820,-24.787720,,,,,,
1478502980.89,0.312944,1.251883,-2.454160,-0.958252,-0.055219,-0.270297,0.096525,-0.949577,-0.298307,-0.044768,-0.025323,0.176512,11.405762,-25.401489,-25.834839,,,,,,
1478502980.91,0.308980,1.235184,-2.449911,-0.739250,0.022538,-0.154246,0.100150,-0.944209,-0.313751,-0.052161,0.055140,0.159866,10.881042,-24.048828,-27.414429,,,,,,
1478502980.93,0.305358,1.222918,-2.446218,-0.532994,-0.029227,-0.116841,0.102488,-0.940098,-0.325133,-0.048609,0.113743,0.147765,11.106323,-23.673523,-27.712891,,,,,,
1478502980.95,0.302604,1.214341,-2.444575,-0.354338,-0.077689,-0.093431,0.103991,-0.937140,-0.333100,-0.047518,0.138571,0.161515,11.482117,-23.298584,-27.785278,,,,,,
1478502980.97,0.300134,1.209067,-2.444050,-0.202363,-0.110147,-0.053160,0.104628,-0.935286,-0.338072,-0.069777,0.154830,0.163420,11.482117,-23.298584,-27.785278,,,,,,
1478502980.99,0.297350,1.206640,-2.442187,-0.078934,-0.001193,0.031448,0.104351,-0.934424,-0.340532,-0.080745,0.149314,0.173875,11.032043,-23.072876,-28.088745,,,,,,
1478502981.01,0.296382,1.207341,-2.439100,0.077948,0.147071,0.069342,0.103830,-0.934674,-0.340005,-0.063043,0.172467,0.162729,10.881287,-23.222473,-28.314819,,,,,,
1478502981.03,0.298795,1.211263,-2.438039,0.247306,0.165633,0.084083,0.103570,-0.936061,-0.336248,-0.024057,0.211330,0.089971,11.031738,-23.147766,-28.163696,,,,,,
1478502981.05,0.300563,1.218875,-2.437241,0.437285,0.101091,0.161869,0.102052,-0.938712,-0.329249,0.054579,0.217917,-0.023076,10.956421,-23.147583,-28.314331,,,,,,
1478502981.07,0.295790,1.231258,-2.431716,0.641094,-0.048770,0.365472,0.097083,-0.942909,-0.318588,0.119119,0.192054,-0.112931,10.956421,-23.147583,-28.314331,,,,,,
1478502981.09,0.270492,1.248383,-2.409707,0.766762,-0.334733,0.723206,0.084666,-0.948473,-0.305336,0.173162,0.161334,-0.163170,11.030823,-23.447693,-28.238525,,,,,,
1478502981.11,0.219850,1.267595,-2.366560,0.766668,-0.576458,0.943925,0.065115,-0.954386,-0.291390,0.164454,0.099100,-0.203376,10.354919,-24.573853,-27.268066,,,,,,
1478502981.13,0.153583,1.284760,-2.313486,0.633882,-0.873532,0.887293,0.043164,-0.959370,-0.278830,0.187168,-0.015560,-0.297235,9.304504,-25.174072,-26.750610,,,,,,
1478502981.15,0.083936,1.293039,-2.256114,0.074905,-0.552705,0.846476,0.022988,-0.961673,-0.273234,0.118384,-0.273068,-0.454213,8.179993,-25.324158,-26.309082,,,,,,
1478502981.17,0.021535,1.289953,-2.198344,-0.230192,-0.317573,0.703927,0.005968,-0.960822,-0.277102,-0.055193,-0.146005,-0.384839,8.179993,-25.324158,-26.309082,,,,,,
1478502981.19,-0.017650,1.290927,-2.165044,0.279895,-0.419575,0.337504,-0.004875,-0.961092,-0.276187,0.007408,0.171007,-0.167325,6.530029,-24.947693,-26.771484,,,,,,
1478502981.21,-0.052253,1.307962,-2.143511,1.271553,-0.900007,0.262783,-0.013570,-0.965657,-0.259464,-0.004374,0.233937,0.033207,5.854187,-25.096924,-27.001587,,,,,,
1478502981.23,-0.114179,1.339449,-2.097197,1.584984,-0.574135,0.579101,-0.026123,-0.973358,-0.227796,-0.114777,-0.358810,0.068799,5.479858,-25.322693,-26.404297,,,,,,
1478502981.25,-0.186466,1.352695,-2.007407,0.333830,1.652119,1.048926,-0.040113,-0.976310,-0.212625,-0.406816,-1.159997,-0.052862,4.279419,-25.998047,-25.738037,,,,,,
1478502981.27,-0.206766,1.349706,-1.937366,-0.006335,2.495352,0.380462,-0.045020,-0.975659,-0.214623,0.001395,-0.854053,-0.102516,4.279419,-25.998047,-25.738037,,,,,,
1478502981.29,-0.153804,1.360262,-1.953489,0.854039,1.351310,-0.537054,-0.032016,-0.977919,-0.206516,0.376849,0.463744,0.093845,4.428284,-26.748718,-25.361450,,,,,,
1478502981.31,-0.106324,1.387675,-1.991822,1.540117,0.005104,-0.440752,-0.019325,-0.983280,-0.181072,0.431526,0.875629,0.507335,5.851624,-27.198975,-25.650513,,,,,,
1478502981.33,-0.139167,1.422428,-1.969318,1.812119,-0.714701,0.294214,-0.020506,-0.989014,-0.146396,0.132567,0.660080,0.463916,6.525940,-27.649719,-25.420288,,,,,,
1478502981.35,-0.318813,1.450605,-1.806656,1.424664,-1.053672,0.905752,-0.037582,-0.992786,-0.113860,-0.256027,-0.095471,0.086334,6.150513,-28.550781,-24.522583,,,,,,
1478502981.37,-0.537635,1.463941,-1.605857,0.941484,-0.828331,0.615339,-0.054617,-0.994296,-0.091606,-0.295984,-0.474759,-0.000542,6.150513,-28.550781,-24.522583,,,,,,
1478502981.39,-0.718840,1.474253,-1.435045,0.960649,-0.456822,0.313626,-0.063476,-0.995343,-0.072543,-0.121476,-0.150851,-0.010007,3.826233,-29.376770,-23.114624,,,,,,
1478502981.41,-0.921059,1.483009,-1.238911,0.930392,-0.262181,0.320615,-0.069811,-0.996149,-0.053041,-0.135680,0.187510,0.023134,3.224792,-30.427368,-22.518677,,,,,,
1478502981.43,-1.125751,1.485408,-1.033878,0.767460,0.129514,0.359575,-0.076977,-0.996357,-0.036715,-0.182560,0.155872,0.052004,2.924927,-30.577515,-22.295776,,,,,,
1478502981.45,-1.306113,1.484560,-0.846389,0.749575,0.398647,0.303713,-0.083130,-0.996284,-0.022532,-0.065231,0.048393,0.022517,2.774902,-31.028381,-21.696655,,,,,,
1478502981.47,-1.493724,1.481599,-0.651458,0.864161,0.239892,0.289681,-0.088815,-0.996025,-0.006859,0.047372,0.058296,0.005104,2.774902,-31.028381,-21.696655,,,,,,
1478502981.49,-1.678890,1.475379,-0.464975,0.846873,-0.099229,0.309264,-0.094717,-0.995451,0.010278,-0.034601,0.016768,-0.007822,2.623779,-31.929077,-21.172363,,,,,,
1478502981.51,-1.826111,1.466261,-0.321253,0.769638,-0.240388,0.315441,-0.100963,-0.994541,0.026352,-0.055501,-0.018322,-0.016053,2.399048,-32.154663,-20.723999,,,,,,
1478502981.53,-1.950978,1.456244,-0.199900,0.821444,-0.185137,0.238998,-0.106140,-0.993446,0.042416,0.034714,0.034858,-0.014630,1.799377,-32.229614,-20.503418,,,,,,
1478502981.55,-2.074787,1.445126,-0.078174,0.946656,-0.138649,0.173616,-0.109755,-0.992114,0.060529,0.084365,0.067523,0.025988,2.098572,-32.905579,-20.050781,,,,,,
1478502981.57,-2.195245,1.432238,0.040380,1.038661,-0.160079,0.099639,-0.112051,-0.990416,0.080749,0.021277,0.058379,0.062836,2.098572,-32.905579,-20.050781,,,,,,
1478502981.59,-2.302854,1.417733,0.145550,1.065302,-0.187777,0.082796,-0.113405,-0.988309,0.101909,-0.061095,0.072888,0.047078,1.723145,-33.731506,-19.228271,,,,,,
1478502981.61,-2.395018,1.401022,0.234263,1.119235,-0.264534,0.103435,-0.114746,-0.985623,0.124020,-0.072571,0.069867,0.011798,1.348389,-34.107239,-18.630859,,,,,,
1478502981.63,-2.472008,1.382652,0.306101,1.111377,-0.350652,0.119490,-0.116086,-0.982353,0.146651,-0.020053,0.040810,-0.024199,1.872498,-34.858215,-18.176514,,,,,,
1478502981.65,-2.532054,1.363900,0.359111,1.043735,-0.431301,0.158628,-0.117603,-0.978673,0.168429,0.022251,-0.006755,-0.061740,1.122864,-35.158691,-17.582031,,,,,,
1478502981.67,-2.579116,1.345385,0.397090,0.986823,-0.537453,0.171251,-0.119193,-0.974702,0.189073,0.034964,-0.018538,-0.106187,1.122864,-35.158691,-17.582031,,,,,,
1478502981.69,-2.621335,1.326830,0.429233,1.008182,-0.554501,0.153298,-0.120077,-0.970388,0.209594,0.053488,-0.031688,-0.085311,1.348816,-35.986023,-16.079834,,,,,,
1478502981.71,-2.661998,1.307590,0.459155,1.040022,-0.630046,0.130169,-0.120051,-0.965561,0.230825,0.075526,-0.021683,-0.085394,1.348022,-36.661743,-15.629517,,,,,,
1478502981.73,-2.700432,1.287609,0.484330,1.064995,-0.772615,0.145426,-0.119308,-0.960170,0.252665,0.109283,-0.011815,-0.127161,0.823303,-36.736816,-15.408447,,,,,,
1478502981.75,-2.737744,1.267152,0.504969,1.062230,-0.948031,0.148872,-0.117495,-0.954253,0.274947,0.092699,-0.005616,-0.170913,0.748230,-37.788696,-14.133545,,,,,,
1478502981.77,-2.774459,1.246270,0.521954,1.083078,-1.082051,0.147062,-0.114452,-0.947802,0.297611,0.056850,-0.032224,-0.208011,0.748230,-37.788696,-14.133545,,,,,,
1478502981.79,-2.811294,1.225927,0.536796,1.007333,-1.174239,0.112722,-0.109646,-0.941120,0.319799,-0.021183,-0.177060,-0.242819,0.973877,-38.465637,-12.931396,,,,,,
1478502981.81,-2.844146,1.208071,0.547048,0.847769,-1.139669,0.094761,-0.103992,-0.934933,0.339242,-0.162701,-0.170215,-0.266076,0.148560,-38.765503,-12.712524,,,,,,
1478502981.83,-2.871912,1.195407,0.555094,0.502968,-0.912986,-0.006478,-0.097680,-0.930365,0.353383,-0.202094,-0.157190,-0.228490,-0.002014,-39.366089,-12.263428,,,,,,
1478502981.85,-2.890004,1.192081,0.559597,-0.005993,-0.585964,-0.035320,-0.092041,-0.929141,0.358087,-0.068283,-0.185895,-0.251947,0.595215,-40.416321,-12.333374,,,,,,
1478502981.87,-2.897612,1.197063,0.555499,-0.385848,-0.634824,0.033989,-0.088195,-0.930971,0.354281,0.124862,-0.218031,-0.446886,0.595215,-40.416321,-12.333374,,,,,,
1478502981.89,-2.908123,1.206288,0.549060,-0.522896,-0.974444,-0.046085,-0.082476,-0.934299,0.346818,0.163546,-0.220776,-0.563722,1.269958,-40.040833,-12.928467,,,,,,
1478502981.91,-2.934714,1.223101,0.549114,-1.082655,-1.502748,-0.266579,-0.069988,-0.940160,0.333467,-0.078831,-0.511637,-0.479783,1.568542,-39.889587,-13.826294,,,,,,
1478502981.93,-2.968555,1.254201,0.556159,-1.722504,-1.201511,-0.503678,-0.053604,-0.950301,0.306684,0.110916,-0.236177,-0.307981,1.865845,-40.037964,-15.024048,,,,,,
1478502981.95,-3.011411,1.295108,0.578756,-2.144670,-1.037127,-0.704245,-0.035337,-0.962238,0.269906,0.043897,-0.369702,-0.235009,4.034424,-39.057373,-19.433228,,,,,,
1478502981.97,-3.070466,1.343914,0.616384,-2.533079,-1.176245,-0.680620,-0.015986,-0.974373,0.224372,0.024271,-0.309014,-0.165809,4.034424,-39.057373,-19.433228,,,,,,
1478502981.99,-3.128444,1.397477,0.653540,-2.731670,-0.988039,-0.333906,-0.002267,-0.985018,0.172438,0.023508,-0.251844,0.034914,6.506836,-38.079895,-21.965210,,,,,,
1478502982.01,3.137994,1.450655,0.654807,-2.612263,-0.659756,0.176146,0.000431,-0.992792,0.119851,-0.031300,-0.344534,0.286261,7.480652,-36.576660,-24.433716,,,,,,
1478502982.03,-3.039491,1.499871,0.540482,-2.453300,-0.245229,0.541511,-0.007223,-0.997486,0.070497,-0.144236,-0.334103,0.300002,9.504089,-34.998474,-27.194336,,,,,,
