timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503865.98,1.022713,-1.284965,-0.105896,-0.125793,-0.187498,-0.231358,0.240656,0.959428,-0.146913,-0.019006,-0.040314,-0.051115,18.728210,36.825256,10.915161,,,,,,
1478503866.00,1.016288,-1.289994,-0.106750,-0.166637,-0.307486,-0.239914,0.235602,0.960833,-0.145914,0.018335,-0.009082,-0.033895,18.728210,36.825256,10.915161,,,,,,
1478503866.02,1.013782,-1.295280,-0.104179,-0.169743,-0.183186,-0.184767,0.230921,0.962285,-0.143817,0.044149,-0.015569,0.004687,18.428528,37.050537,10.837891,,,,,,
1478503866.04,1.020730,-1.301216,-0.097972,-0.123155,0.136880,-0.302088,0.227041,0.963883,-0.139221,0.059336,0.058639,0.075485,18.278015,36.825562,10.836792,,,,,,
1478503866.06,1.013722,-1.308071,-0.108751,-0.030819,0.176082,-0.395316,0.220446,0.965686,-0.137312,0.040235,0.002820,0.055692,18.353577,36.975464,10.912231,,,,,,
1478503866.08,0.997356,-1.315442,-0.127240,-0.001169,0.056981,-0.433294,0.212184,0.967574,-0.137036,0.040043,-0.041106,0.029934,18.278748,37.050476,10.911743,,,,,,
1478503866.10,0.985190,-1.322789,-0.140861,-0.102710,0.064650,-0.375316,0.204571,0.969404,-0.135674,0.040912,-0.149656,0.082833,18.278748,37.050476,10.911743,,,,,,
1478503866.12,0.985619,-1.329522,-0.142334,-0.213144,0.109426,-0.233340,0.199184,0.971034,-0.131978,0.079686,-0.138805,0.086034,17.379883,37.350647,11.129761,,,,,,
1478503866.14,0.997731,-1.334638,-0.131438,-0.256845,0.041285,-0.097220,0.196591,0.972244,-0.126861,0.149127,-0.064331,0.084487,16.780151,37.200500,11.425415,,,,,,
1478503866.16,1.009128,-1.338194,-0.119268,-0.179500,-0.055735,-0.083874,0.195097,0.973070,-0.122770,0.204439,0.034605,0.065229,16.855835,37.350220,11.575928,,,,,,
1478503866.18,1.008592,-1.341649,-0.117365,-0.082413,-0.174963,-0.173641,0.192185,0.973861,-0.121081,0.183105,0.115541,0.020648,17.155029,36.974976,11.653320,,,,,,
1478503866.20,0.997825,-1.346171,-0.122541,-0.077245,-0.349207,-0.245733,0.187168,0.974878,-0.120755,0.118313,0.151053,0.033688,17.155029,36.974976,11.653320,,,,,,
1478503866.22,0.984057,-1.351723,-0.127837,-0.120157,-0.478728,-0.270255,0.180977,0.976099,-0.120322,0.074058,0.102041,0.072943,16.329956,37.125793,11.421997,,,,,,
1478503866.24,0.978762,-1.357480,-0.122834,-0.163310,-0.542463,-0.220360,0.175672,0.977334,-0.118140,0.073657,0.028708,0.107353,16.705261,37.200439,11.499756,,,,,,
1478503866.26,0.972750,-1.362359,-0.118248,-0.181738,-0.511693,-0.152380,0.171016,0.978355,-0.116508,0.098302,-0.023613,0.123741,16.480530,37.425720,11.348145,,,,,,
1478503866.28,0.981524,-1.365620,-0.099590,-0.140482,-0.506592,-0.104249,0.169378,0.979025,-0.113230,0.103434,-0.049215,0.109659,16.705383,37.500916,11.199707,,,,,,
1478503866.30,0.973879,-1.367791,-0.096588,-0.053591,-0.552675,-0.055799,0.166750,0.979465,-0.113327,0.087492,-0.043445,0.087234,16.705383,37.500916,11.199707,,,,,,
1478503866.32,0.971932,-1.368598,-0.087385,-0.025019,-0.580431,-0.041755,0.165875,0.979627,-0.113205,0.060062,-0.019392,0.071366,16.630371,37.425781,11.274170,,,,,,
1478503866.34,0.961924,-1.369870,-0.085639,-0.078244,-0.591930,-0.054804,0.163711,0.979882,-0.114146,0.018326,0.008323,0.058910,16.929199,37.201111,10.976562,,,,,,
1478503866.36,0.958186,-1.372728,-0.076946,-0.143412,-0.638502,-0.051899,0.160992,0.980449,-0.113147,-0.016796,0.031087,0.044208,16.929565,37.351135,10.976440,,,,,,
1478503866.38,0.955072,-1.375344,-0.067227,-0.152957,-0.622528,-0.049847,0.158544,0.980960,-0.112166,-0.055639,0.011716,0.055602,17.454712,37.350708,11.055420,,,,,,
1478503866.40,0.952316,-1.379298,-0.058360,-0.121795,-0.548205,-0.051924,0.155074,0.981720,-0.110353,-0.080443,-0.004730,0.069032,17.679504,37.501038,10.756958,,,,,,
1478503866.42,0.949114,-1.381448,-0.052035,-0.112882,-0.429169,-0.047798,0.153003,0.982127,-0.109619,-0.085407,-0.029521,0.071930,17.679504,37.501038,10.756958,,,,,,
1478503866.44,0.950563,-1.383520,-0.042695,-0.144808,-0.372766,-0.021447,0.151506,0.982515,-0.108215,-0.082643,-0.032854,0.062759,17.304016,37.426514,10.604248,,,,,,
